,_step,_runtime,_timestamp,global_step,eval/mean_reward,eval/mean_ep_length,rollout/exploration_rate,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/clip_loss,train/learning_rate,train/bound_violations,rollout/tot_ep_rew_mean,clip_method
0,0,0.4800236225128174,1676685315.7515347,500,0.0,200.0,0.977951169013977,,,,,,,,,soft
1,1,0.956287145614624,1676685316.2277982,900,,,0.9602325558662416,1565.0,225.0,12.125,,,,,,soft
2,2,1.0580570697784424,1676685316.329568,1000,0.0,200.0,0.9558581113815308,,,,,,,,,soft
3,5,1.241751194000244,1676685316.5132625,2000,0.0,200.0,0.9116721153259276,,,,,,,,,soft
4,6,1.3320629596710205,1676685316.603574,2500,0.0,200.0,0.8895790576934814,,,,,,,,,soft
5,7,1.3505020141601562,1676685316.622013,2900,,,0.8718604445457458,2991.0,241.6666717529297,14.791666984558104,,,,,,soft
6,8,1.4172556400299072,1676685316.6887667,3000,0.0,200.0,0.8674860596656799,,,,,,,,,soft
7,9,1.5082788467407229,1676685316.77979,3500,0.0,200.0,0.8453930020332336,,,,,,,,,soft
8,10,1.5267133712768557,1676685316.7982244,3900,,,0.827674388885498,3404.0,243.75,13.15625,,,,,,soft
9,12,1.7343459129333496,1676685317.005857,4500,0.0,200.0,0.8012070059776306,,,,,,,,,soft
10,13,1.7528343200683594,1676685317.0243454,4900,,,0.783488392829895,3572.0,245.0,14.274999618530272,,,,,,soft
11,14,1.849853515625,1676685317.1213646,5000,0.0,200.0,0.7791139483451843,,,,,,,,,soft
12,15,3.2704575061798096,1676685318.5419686,5500,0.0,200.0,0.7570209503173828,,,,5.2577033042907715,0.03570413216948509,0.0037320000119507313,-56.19443130493164,1703.668701171875,soft
13,18,6.1111767292022705,1676685321.3826878,6500,0.0,200.0,0.712834894657135,,,,4.99742317199707,0.06003647670149803,0.0037320000119507313,-78.70882415771484,4859.5498046875,soft
14,19,7.273743391036987,1676685322.5452545,6900,,,0.6951162815093994,1001.0,246.42857360839844,11.5,5.657294750213623,0.05360546335577965,0.0037320000119507313,-74.00125122070312,6075.0771484375,soft
15,20,7.635098934173584,1676685322.90661,7000,0.0,200.0,0.6907418370246887,,,,4.70580530166626,0.06190136447548866,0.0037320000119507313,-80.11808776855469,6362.5771484375,soft
16,21,8.69694185256958,1676685323.968453,7500,0.0,200.0,0.6686488389968872,,,,5.589615821838379,0.08933861553668976,0.0037320000119507313,-99.14659118652344,7805.83837890625,soft
17,22,9.913524389266968,1676685325.1850357,7900,,,0.6509302258491516,828.0,246.875,10.921875,5.8611884117126465,0.08230844140052795,0.0037320000119507313,-93.62816619873048,8919.2529296875,soft
18,23,10.092903852462769,1676685325.364415,8000,0.0,200.0,0.6465558409690857,,,,6.404454231262207,0.11679428070783617,0.0037320000119507313,-115.43637084960938,9192.2998046875,soft
19,24,11.422916173934937,1676685326.6944273,8500,0.0,200.0,0.6244627833366394,,,,6.053825855255127,0.06629948318004608,0.0037320000119507313,-84.45051574707031,10544.052734375,soft
20,25,12.676897525787354,1676685327.9484086,8900,,,0.6067441701889038,723.0,247.22222900390625,9.94444465637207,6.459173202514648,0.11949123442173004,0.0037320000119507313,-116.67261505126952,11581.9521484375,soft
21,26,13.039653062820436,1676685328.311164,9000,0.0,200.0,0.6023697853088379,,,,5.7222900390625,0.09183894842863084,0.0037320000119507313,-100.19430541992188,11830.5625,soft
22,27,14.652227640151978,1676685329.9237387,9500,0.0,200.0,0.5802767276763916,,,,5.319002628326416,0.05294743552803993,0.0037320000119507313,-71.4377212524414,13047.0947265625,soft
23,29,16.270328998565674,1676685331.54184,10000,0.0,200.0,0.5581837296485901,,,,6.541769981384277,0.12385472655296326,0.0037320000119507313,-118.1785125732422,14200.8720703125,soft
24,31,19.123342275619507,1676685334.3948534,10900,,,0.518372118473053,581.0,247.7272796630859,13.306818008422852,0.08930832147598267,0.008848745375871658,0.0037320000119507313,-24.037099838256836,16611.42578125,soft
25,32,19.48288512229919,1676685334.7543962,11000,0.0,200.0,0.5139976739883423,,,,0.09406975656747818,0.01615019701421261,0.0037320000119507313,-28.09591484069824,16944.09765625,soft
26,33,21.08629560470581,1676685336.3578067,11500,0.0,200.0,0.4919046461582184,,,,0.07744396477937698,0.012292345054447653,0.0037320000119507313,-28.063709259033203,18772.7890625,soft
27,34,22.340741634368896,1676685337.6122527,11900,,,0.4741860330104828,541.0,247.9166717529297,19.6875,0.08425912261009216,0.015516350045800207,0.0037320000119507313,-35.48921585083008,20516.37109375,soft
28,35,22.70345139503479,1676685337.9749625,12000,0.0,200.0,0.4698116183280945,,,,0.0842990055680275,0.01003178209066391,0.0037320000119507313,-28.92679023742676,21008.55859375,soft
29,36,24.320274829864506,1676685339.591786,12500,0.0,200.0,0.4477185904979706,,,,0.07786280661821365,0.010961109772324562,0.0037320000119507313,-29.040699005126953,23625.08203125,soft
30,37,25.55572748184204,1676685340.8272386,12900,,,0.4300000071525574,512.0,248.0769195556641,25.0,0.11359231919050217,0.019634641706943512,0.0037320000119507313,-41.76476287841797,25941.248046875,soft
31,38,25.914520263671875,1676685341.186031,13000,0.0,200.0,0.42562559247016907,,,,0.09097743779420853,0.013880694285035132,0.0037320000119507313,-33.610469818115234,26566.248046875,soft
32,39,27.526257514953613,1676685342.7977686,13500,0.0,200.0,0.4035325646400452,,,,0.07085998356342316,0.013186521828174593,0.0037320000119507313,-27.357221603393555,29834.1171875,soft
33,40,28.76410031318665,1676685344.0356114,13900,,,0.3858139514923096,489.0,248.2142791748047,29.964284896850582,0.06824179738759995,0.019149476662278175,0.0037320000119507313,-40.56751251220703,32678.31640625,soft
34,41,29.122991800308228,1676685344.3945029,14000,0.0,200.0,0.38143953680992126,,,,0.08574408292770386,0.02219928614795208,0.0037320000119507313,-38.36246490478515,33427.421875,soft
35,42,30.737300395965576,1676685346.0088117,14500,0.0,200.0,0.35934650897979736,,,,0.07494092732667923,0.017982985824346542,0.0037320000119507313,-38.63603591918945,37324.96484375,soft
36,43,31.974385261535645,1676685347.2458963,14900,,,0.34162789583206177,471.0,248.3333282470703,33.733333587646484,0.04867313802242279,0.013066133484244348,0.0037320000119507313,-30.055936813354492,40623.72265625,soft
37,44,32.33653402328491,1676685347.608045,15000,0.0,200.0,0.33725348114967346,,,,0.05581008642911911,0.00925211701542139,0.0037320000119507313,-23.18044662475586,41467.0546875,soft
38,45,33.95902180671692,1676685349.230533,15500,0.0,200.0,0.31516045331954956,,,,0.06793642044067383,0.01807505451142788,0.0037320000119507313,-37.31046295166016,45796.4453125,soft
39,46,35.21205544471741,1676685350.4835663,15900,,,0.29744186997413635,456.0,248.4375,37.6171875,0.06795297563076019,0.017815953120589256,0.0037320000119507313,-34.496925354003906,49431.171875,soft
40,47,35.5742449760437,1676685350.845756,16000,0.0,200.0,0.29306745529174805,,,,0.06751309335231781,0.012193839997053146,0.0037320000119507313,-29.37483024597168,50371.6015625,soft
41,48,37.18645882606506,1676685352.45797,16500,0.0,200.0,0.27097442746162415,,,,0.05661160498857498,0.01898312382400036,0.0037320000119507313,-39.29692459106445,55193.74609375,soft
42,49,38.42700695991516,1676685353.698518,16900,,,0.25325581431388855,444.0,248.5294189453125,41.485294342041016,0.06412268429994583,0.014614205807447432,0.0037320000119507313,-26.43559455871582,59221.85546875,soft
43,50,38.788771629333496,1676685354.0602827,17000,0.0,200.0,0.24888139963150024,,,,0.05192529410123825,0.020978722721338272,0.0037320000119507313,-39.65630340576172,60258.98828125,soft
44,51,40.40380787849426,1676685355.675319,17500,0.0,200.0,0.22678837180137632,,,,0.08931788802146912,0.0146978497505188,0.0037320000119507313,-29.04082679748535,65521.58203125,soft
45,52,41.64069294929504,1676685356.912204,17900,,,0.2090697735548019,433.0,248.61111450195312,43.56944274902344,0.0769827589392662,0.022747712209820747,0.0037320000119507313,-39.21382141113281,69805.1796875,soft
46,53,41.99903869628906,1676685357.2705498,18000,0.0,200.0,0.20469534397125244,,,,0.09293903410434724,0.023406052961945537,0.0037320000119507313,-40.97011184692383,70894.4140625,soft
47,54,43.58664798736572,1676685358.858159,18500,0.0,200.0,0.1826023310422897,,,,0.08121740818023682,0.01545977033674717,0.0037320000119507313,-28.971710205078125,76403.96875,soft
48,55,44.832517862319946,1676685360.104029,18900,,,0.16488371789455414,425.0,248.6842041015625,46.15131759643555,0.09780468046665192,0.01993871107697487,0.0037320000119507313,-37.779502868652344,80927.796875,soft
49,57,46.797149896621704,1676685362.068661,19500,0.0,200.0,0.13841627538204193,,,,0.050504956394433975,0.011222484521567822,0.0037320000119507313,-27.401681900024418,87917.1015625,soft
50,58,48.03153991699219,1676685363.303051,19900,,,0.12069767713546752,417.0,248.75,48.58124923706055,0.07823692262172699,0.01055253390222788,0.0037320000119507313,-21.56354331970215,92688.8671875,soft
51,60,49.999995470047,1676685365.2715063,20500,97.0,200.0,0.09423023462295532,,,,0.003236284013837576,0.0010171732865273952,0.0037320000119507313,-3.468996047973633,100024.8671875,soft
52,61,51.73234343528747,1676685367.0038545,20900,,,0.07651162892580032,407.0,248.8095245361328,51.14285659790039,0.0016028317622840405,0.0007010559784248471,0.0037320000119507313,-2.802457809448242,105036.96875,soft
53,63,53.65160155296326,1676685368.9231126,21500,97.0,200.0,0.05004418641328811,,,,0.0021950691007077694,0.0008802942465990782,0.0037320000119507313,-3.2446250915527344,112798.6640625,soft
54,64,54.916378021240234,1676685370.187889,21900,,,0.05000000074505806,401.0,248.86363220214844,54.1988639831543,0.0009948163060471416,0.00038161204429343343,0.0037320000119507313,-1.8263587951660156,118118.3046875,soft
55,65,55.24264311790466,1676685370.5141542,22000,97.0,200.0,0.05000000074505806,,,,0.001962961163371802,0.0004451211425475776,0.0037320000119507313,-2.0372867584228516,119473.2734375,soft
56,66,56.83076071739197,1676685372.1022718,22500,97.0,200.0,0.05000000074505806,,,,0.01958543434739113,0.00030227372189983726,0.0037320000119507313,-1.5159988403320312,126332.8984375,soft
57,67,58.11939764022827,1676685373.3909087,22900,,,0.05000000074505806,396.0,248.9130401611328,57.01630401611328,0.0014472934417426586,0.000594103243201971,0.0037320000119507313,-2.2655715942382812,131944.78125,soft
58,68,58.44154953956604,1676685373.7130606,23000,97.0,200.0,0.05000000074505806,,,,0.0012765108840540051,0.0003801910497713834,0.0037320000119507313,-1.8756656646728516,133370.1875,soft
59,69,60.04941487312317,1676685375.320926,23500,97.0,200.0,0.05000000074505806,,,,0.0012138171587139368,0.000812940183095634,0.0037320000119507313,-2.776081085205078,140575.765625,soft
60,70,61.33573627471924,1676685376.6072474,23900,,,0.05000000074505806,392.0,248.9583282470703,59.59375,0.00109946564771235,0.0004021880158688873,0.0037320000119507313,-1.8209877014160156,146451.984375,soft
61,72,63.25346660614014,1676685378.5249777,24500,97.0,200.0,0.05000000074505806,,,,0.0009531830437481404,0.0004748552455566823,0.0037320000119507313,-2.2760486602783203,155463.828125,soft
62,73,64.54021954536438,1676685379.8117306,24900,,,0.05000000074505806,388.0,249.0,61.959999084472656,0.0016833351692184806,0.000260736356722191,0.0037320000119507313,-1.3305549621582031,161584.953125,soft
63,74,64.85710620880127,1676685380.1286173,25000,97.0,200.0,0.05000000074505806,,,,0.0018733488395810127,0.0002875190111808479,0.0037320000119507313,-1.3484115600585938,163133.953125,soft
64,75,66.4629430770874,1676685381.7344542,25500,97.0,200.0,0.05000000074505806,,,,0.002936881734058261,0.00016074557788670063,0.0037320000119507313,-1.1519927978515625,170987.453125,soft
65,76,67.76001620292664,1676685383.0315273,25900,,,0.05000000074505806,384.0,250.0,66.19000244140625,0.000606378773227334,0.00023299995518755168,0.0037320000119507313,-1.14447021484375,177450.203125,soft
66,77,68.07040333747864,1676685383.3419144,26000,97.0,200.0,0.05000000074505806,,,,0.0013486819807440042,0.0005504623404704034,0.0037320000119507313,-2.0174713134765625,179104.953125,soft
67,79,70.96313548088074,1676685386.2346466,26900,,,0.05000000074505806,381.0,250.0,70.23999786376953,0.010538158006966114,0.0001927013072418049,0.0037320000119507313,-1.041015625,194373.828125,soft
68,80,71.2592933177948,1676685386.5308044,27000,97.0,200.0,0.05000000074505806,,,,0.0008855406194925308,0.000265951530309394,0.0037320000119507313,-1.2245006561279297,196129.828125,soft
69,82,74.1526083946228,1676685389.4241197,27900,,,0.05000000074505806,378.0,250.0,74.43000030517578,0.01102506835013628,0.0006314249476417899,0.0037320000119507313,-2.68924331665039,212309.578125,soft
70,83,74.44653081893921,1676685389.718042,28000,97.0,200.0,0.05000000074505806,,,,0.0012386152520775795,0.0005232076509855688,0.0037320000119507313,-1.854829788208008,214170.328125,soft
71,84,76.04009485244751,1676685391.311606,28500,97.0,200.0,0.05000000074505806,,,,0.001064098672941327,0.0003848200722131878,0.0037320000119507313,-1.272075653076172,223596.078125,soft
72,85,77.3459050655365,1676685392.617416,28900,,,0.05000000074505806,375.0,250.0,78.77999877929688,0.0011757714673876762,0.0004706902545876801,0.0037320000119507313,-1.86468505859375,231319.328125,soft
73,86,77.65598106384277,1676685392.927492,29000,97.0,200.0,0.05000000074505806,,,,0.0013834531418979168,0.0008504539728164673,0.0037320000119507313,-2.4302845001220703,233288.828125,soft
74,87,79.26720428466797,1676685394.5387154,29500,97.0,200.0,0.05000000074505806,,,,0.00134153850376606,0.0005878054653294384,0.0037320000119507313,-1.8525619506835935,243242.578125,soft
75,89,80.87388753890991,1676685396.1453986,30000,97.0,200.0,0.05000000074505806,,,,0.004838322289288044,0.000759991118684411,0.0037320000119507313,-2.7182693481445312,253461.078125,soft
76,90,82.47983646392822,1676685397.7513475,30500,97.0,200.0,0.05000000074505806,,,,0.009704581461846828,0.0,0.0037320000119507313,0.0,263935.1875,soft
77,91,83.79339098930359,1676685399.064902,30900,,,0.05000000074505806,370.0,250.0,87.34500122070312,0.00025627907598391175,0.0,0.0037320000119507313,0.0,272519.6875,soft
