,_step,_runtime,time/fps,_timestamp,global_step,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/exploration_rate,eval/mean_reward,eval/mean_ep_length,train/loss,train/clip_loss,train/learning_rate,train/bound_violations,rollout/tot_ep_rew_mean,clip_method
29,40,44.063642740249634,362.0,1676683074.3545249,13900,248.2142791748047,58.45535659790039,0.46882542967796326,,,9.196185419568792e-05,0.0,0.0014570000348612666,-0.6944608688354492,89249.265625,hard
30,41,44.59995222091675,,1676683074.8908343,14000,,,0.4650422334671021,97.0,200.0,0.00011961542622884735,0.0,0.0014570000348612666,-0.8832120895385742,90710.6484375,hard
31,43,48.02498173713684,352.0,1676683078.3158638,14900,248.3333282470703,61.45000076293945,0.4306114315986634,,,0.00016373505059164015,0.0,0.0014570000348612666,-0.755742073059082,104164.046875,hard
32,44,48.56930947303772,,1676683078.8601916,15000,,,0.4268282353878021,97.0,200.0,0.00011150454520247877,0.0,0.0014570000348612666,-0.5987358093261719,105700.296875,hard
33,45,50.533416748046875,,1676683080.8242989,15500,,,0.40772125124931335,97.0,200.0,0.0002384288382017985,0.0,0.0014570000348612666,-1.067707061767578,113473.84375,hard
34,46,51.98280048370361,343.0,1676683082.2736826,15900,248.4375,64.421875,0.3923974335193634,,,0.00020523229613900185,0.0,0.0014570000348612666,-1.0461301803588867,119824.9921875,hard
35,47,52.50977444648743,,1676683082.8006566,16000,,,0.3886142373085022,97.0,200.0,0.00018163191271014512,0.0,0.0014570000348612666,-0.41714954376220703,121435.5390625,hard
36,54,62.482645750045776,,1676683092.773528,18500,,,0.2930792570114136,97.0,200.0,0.006749055348336697,0.0,0.0014570000348612666,-1.2912521362304688,163619.3125,hard
37,55,63.93587040901184,324.0,1676683094.2267523,18900,248.6842041015625,71.34868621826172,0.2777554392814636,,,0.00021223534713499248,0.0,0.0014570000348612666,-0.92852783203125,170690.203125,hard
38,56,64.47855234146118,,1676683094.7694345,19000,,,0.2739722430706024,97.0,200.0,0.0005855911877006292,0.0,0.0014570000348612666,-0.17513561248779297,172473.90625,hard
39,57,66.47916650772095,,1676683096.7700486,19500,,,0.25486525893211365,97.0,200.0,0.00019332426018081603,0.0,0.0014570000348612666,-1.149500846862793,181457.953125,hard
40,58,67.93850803375244,319.0,1676683098.22939,19900,248.75,73.3499984741211,0.2395414263010025,,,0.017134632915258408,0.0,0.0014570000348612666,-0.4562196731567383,188730.96875,hard
41,60,70.52532291412354,,1676683100.816205,20500,,,0.21665124595165253,97.0,200.0,0.00022847374202683568,0.0,0.0014570000348612666,-0.6841068267822266,199790.765625,hard
42,61,72.03820466995239,315.0,1676683102.3290868,20900,248.8095245361328,75.29166412353516,0.20132742822170255,,,0.0001474983437219635,0.0,0.0014570000348612666,-0.28046226501464844,207257.8125,hard
43,62,72.58274674415588,,1676683102.8736289,21000,,,0.19754424691200256,97.0,200.0,0.00018798868404701352,0.0,0.0014570000348612666,-0.8928136825561523,209140.09375,hard
44,63,74.59263348579407,,1676683104.8835156,21500,,,0.1784372478723526,97.0,200.0,0.01424572430551052,0.0,0.0014570000348612666,-0.472503662109375,218610.5,hard
45,65,76.62874722480774,,1676683106.919629,22000,,,0.15933024883270264,97.0,200.0,0.013775814324617386,0.0,0.0014570000348612666,-0.6053218841552734,228194.9375,hard
46,66,78.65396976470947,,1676683108.944852,22500,,,0.14022324979305267,97.0,200.0,0.00026510568568482995,0.0,0.0014570000348612666,-0.6730251312255859,237892.046875,hard
47,67,80.1523826122284,307.0,1676683110.4432647,22900,248.9130401611328,78.875,0.12489943951368332,,,0.00021050244686193764,0.0,0.0014570000348612666,-0.5850105285644531,245726.65625,hard
48,68,80.72193956375122,,1676683111.0128217,23000,,,0.12111625075340272,97.0,200.0,0.0002990682842209935,0.0,0.0014570000348612666,-0.474492073059082,247698.53125,hard
49,70,84.24738073348999,304.0,1676683114.5382628,23900,248.9583282470703,80.46353912353516,0.08668544143438339,,,0.03093105740845203,0.0,0.0014570000348612666,-0.5510950088500977,265614.09375,hard
50,71,84.80873775482178,,1676683115.09962,24000,,,0.08290225267410278,97.0,200.0,0.00016054832667578012,0.0,0.0014570000348612666,-0.5411252975463867,267625.6875,hard
51,72,86.87625622749329,,1676683117.1671383,24500,,,0.06379525363445282,97.0,200.0,0.0004376724536996335,0.0,0.0014570000348612666,-0.1830577850341797,277735.125,hard
52,73,88.37986087799072,301.0,1676683118.670743,24900,249.0,81.9800033569336,0.05000000074505806,,,0.0016125646652653811,0.0,0.0014570000348612666,-0.9018955230712892,285889.53125,hard
53,75,91.01603055000304,,1676683121.306913,25500,,,0.05000000074505806,97.0,200.0,0.00014561616990249604,0.0,0.0014570000348612666,-0.35647010803222656,298307.40625,hard
54,77,93.09018230438232,,1676683123.3810644,26000,,,0.05000000074505806,97.0,200.0,0.00029141921550035477,0.0,0.0014570000348612666,-0.3905925750732422,308912.15625,hard
55,79,96.64552187919617,295.0,1676683126.936404,26900,250.0,90.16999816894533,0.05000000074505806,,,0.00012826391321141273,0.0,0.0014570000348612666,-0.2429208755493164,328602.78125,hard
56,80,97.21765184402466,,1676683127.508534,27000,,,0.05000000074505806,97.0,200.0,0.0002714778238441795,0.0,0.0014570000348612666,-0.5418901443481445,330857.03125,hard
57,81,99.27247977256776,,1676683129.563362,27500,,,0.05000000074505806,97.0,200.0,0.000669322325848043,0.0,0.0014570000348612666,-1.067164421081543,342239.65625,hard
58,82,100.81993126869202,293.0,1676683131.1108134,27900,250.0,94.27999877929688,0.05000000074505806,,,0.0005479783285409212,0.0,0.0014570000348612666,-0.3078794479370117,351526.40625,hard
59,83,101.3974084854126,,1676683131.6882906,28000,,,0.05000000074505806,97.0,200.0,0.000476012792205438,0.0,0.0014570000348612666,-0.3711690902709961,353883.40625,hard
60,84,103.4586787223816,,1676683133.7495608,28500,,,0.05000000074505806,97.0,200.0,0.0001243001315742731,0.0,0.0014570000348612666,-0.5914745330810547,365782.40625,hard
61,85,104.98569464683531,291.0,1676683135.2765768,28900,250.0,98.2699966430664,0.05000000074505806,,,0.00031046682852320373,0.0,0.0014570000348612666,-0.9175348281860352,375467.90625,hard
62,86,105.54555130004884,,1676683135.8364334,29000,,,0.05000000074505806,97.0,200.0,0.0003114994033239782,0.0,0.0014570000348612666,-0.566105842590332,377924.65625,hard
63,87,107.60505485534668,,1676683137.895937,29500,,,0.05000000074505806,97.0,200.0,0.00012591562699526548,0.0,0.0014570000348612666,-0.8165922164916992,390325.15625,hard
64,88,109.12649297714232,289.0,1676683139.417375,29900,250.0,102.50499725341795,0.05000000074505806,,,0.000517122505698353,0.0,0.0014570000348612666,-0.709721565246582,400426.90625,hard
65,89,109.67471718788148,,1676683139.9655993,30000,,,0.05000000074505806,97.0,200.0,0.00016194235649891198,0.0,0.0014570000348612666,-0.5480127334594727,402989.53125,hard
66,90,111.75315165519714,,1676683142.0440338,30500,,,0.05000000074505806,97.0,200.0,0.00017822750669438392,0.0,0.0014570000348612666,-1.0091848373413086,415905.40625,hard
67,91,113.27555990219116,287.0,1676683143.566442,30900,250.0,105.69000244140624,0.05000000074505806,,,0.0001236712996615097,0.0,0.0014570000348612666,-0.642852783203125,426371.65625,hard
68,92,113.83633494377136,,1676683144.127217,31000,,,0.05000000074505806,97.0,200.0,0.0007304737810045481,0.0,0.0014570000348612666,-0.4760894775390625,429013.90625,hard
69,93,115.88732409477234,,1676683146.1782062,31500,,,0.05000000074505806,97.0,200.0,0.000492693914566189,0.0,0.0014570000348612666,-0.4506807327270508,442253.28125,hard
70,94,117.4047327041626,285.0,1676683147.6956148,31900,250.0,107.08000183105467,0.05000000074505806,,,0.000533438113052398,0.0,0.0014570000348612666,-0.20450592041015625,452905.28125,hard
71,96,120.03033804893494,,1676683150.3212202,32500,,,0.05000000074505806,97.0,200.0,0.000211634484003298,0.0,0.0014570000348612666,-0.4731006622314453,469023.03125,hard
72,97,121.53711795806883,284.0,1676683151.828,32900,250.0,108.73500061035156,0.05000000074505806,,,0.016826897859573364,0.0,0.0014570000348612666,-0.5083684921264648,479849.03125,hard
73,98,122.09932541847228,,1676683152.3902075,33000,,,0.05000000074505806,97.0,200.0,0.0006902074674144387,0.0,0.0014570000348612666,-0.4106903076171875,482567.40625,hard
74,99,124.17460346221924,,1676683154.4654856,33500,,,0.05000000074505806,97.0,200.0,0.00019985224935226145,0.0,0.0014570000348612666,-0.21274089813232425,496199.78125,hard
75,100,125.68534183502196,282.0,1676683155.976224,33900,250.0,110.0199966430664,0.05000000074505806,,,0.0169181227684021,0.0,0.0014570000348612666,-0.16893482208251953,507153.53125,hard
76,101,126.25791883468628,,1676683156.548801,34000,,,0.05000000074505806,97.0,200.0,0.00024152733385562897,0.0,0.0014570000348612666,-0.530034065246582,509904.03125,hard
77,102,128.3220238685608,,1676683158.612906,34500,,,0.05000000074505806,97.0,200.0,0.0004709918575827032,0.0,0.0014570000348612666,-0.19381999969482425,523689.40625,hard
78,103,129.83512115478516,281.0,1676683160.1260033,34900,250.0,111.54499816894533,0.05000000074505806,,,0.00043440304580144584,0.0,0.0014570000348612666,-0.5232839584350586,534786.1875,hard
79,105,132.48517775535583,,1676683162.77606,35500,,,0.05000000074505806,97.0,200.0,0.0005083044525235891,0.0,0.0014570000348612666,-0.10765266418457033,551558.3125,hard
80,106,134.0238664150238,279.0,1676683164.3147483,35900,250.0,113.12999725341795,0.05000000074505806,,,0.013341403566300867,0.0,0.0014570000348612666,-0.2656879425048828,562812.3125,hard
81,107,134.5948190689087,,1676683164.8857012,36000,,,0.05000000074505806,97.0,200.0,0.0007299699354916811,0.0,0.0014570000348612666,-0.17268943786621094,565640.5625,hard
82,108,136.66372632980347,,1676683166.9546084,36500,,,0.05000000074505806,97.0,200.0,0.0003529819077812135,0.0,0.0014570000348612666,-0.6502227783203125,579814.1875,hard
83,109,138.18891072273254,278.0,1676683168.4797928,36900,250.0,114.33499908447266,0.05000000074505806,,,0.0003391826176084578,0.0,0.0014570000348612666,-0.6759023666381836,591203.4375,hard
84,110,138.74823141098022,,1676683169.0391135,37000,,,0.05000000074505806,97.0,200.0,0.0003520534955896437,0.0,0.0014570000348612666,-0.11672115325927734,594061.8125,hard
85,111,140.80809569358826,,1676683171.0989778,37500,,,0.05000000074505806,97.0,200.0,0.00033863188582472503,0.0,0.0014570000348612666,-0.5552473068237305,608377.1875,hard
86,112,142.32199120521545,277.0,1676683172.6128733,37900,250.0,115.18499755859376,0.05000000074505806,,,0.00025767568149603903,0.0,0.0014570000348612666,-0.42305660247802734,619865.4375,hard
87,113,142.90855407714844,,1676683173.1994362,38000,,,0.05000000074505806,97.0,200.0,0.019571494311094284,0.0,0.0014570000348612666,-0.3571205139160156,622745.0625,hard
88,115,146.5221676826477,276.0,1676683176.8130498,38900,250.0,115.91999816894533,0.05000000074505806,,,0.0002022239932557568,0.0,0.0014570000348612666,-0.4940042495727539,648734.0625,hard
89,116,147.06725096702576,,1676683177.358133,39000,,,0.05000000074505806,97.0,200.0,0.0004304091271478683,0.0,0.0014570000348612666,-0.37963008880615234,651632.0625,hard
90,117,149.1098771095276,,1676683179.4007592,39500,,,0.05000000074505806,97.0,200.0,0.0002369326975895092,0.0,0.0014570000348612666,-0.37419795989990234,666138.6875,hard
91,118,150.61573910713196,275.0,1676683180.9066212,39900,250.0,116.53500366210938,0.05000000074505806,,,0.01038725394755602,0.0,0.0014570000348612666,-0.23775959014892575,677771.4375,hard
92,120,153.20340824127197,,1676683183.4942904,40500,,,0.05000000074505806,97.0,200.0,0.017078740522265434,0.0,0.0014570000348612666,-0.38725948333740234,695264.6875,hard
93,121,154.7041847705841,274.0,1676683184.995067,40900,250.0,116.95999908447266,0.05000000074505806,,,0.00015163318312261254,0.0,0.0014570000348612666,-0.33216381072998047,706945.9375,hard
94,122,155.25666785240173,,1676683185.54755,41000,,,0.05000000074505806,97.0,200.0,0.013629602268338203,0.0,0.0014570000348612666,-0.4408397674560547,709869.9375,hard
95,123,157.30292582511902,,1676683187.593808,41500,,,0.05000000074505806,97.0,200.0,0.01681128330528736,0.0,0.0014570000348612666,-0.59832763671875,724505.4375,hard
96,124,158.81124758720398,273.0,1676683189.1021297,41900,250.0,117.44000244140624,0.05000000074505806,,,0.00010563238174654543,0.0,0.0014570000348612666,-0.17723846435546875,736236.4375,hard
97,125,159.38472867012024,,1676683189.6756108,42000,,,0.05000000074505806,97.0,200.0,0.00042562143062241375,0.0,0.0014570000348612666,-0.3614969253540039,739172.4375,hard
98,126,161.42903590202332,,1676683191.719918,42500,,,0.05000000074505806,97.0,200.0,0.00018717767670750615,0.0,0.0014570000348612666,-0.2222299575805664,753865.0625,hard
99,128,163.48490405082703,,1676683193.7757862,43000,,,0.05000000074505806,97.0,200.0,0.0004018154868390411,0.0,0.0014570000348612666,-0.42122459411621094,768577.8125,hard
100,129,165.53565382957458,,1676683195.826536,43500,,,0.05000000074505806,97.0,200.0,0.0002882684930227697,0.0,0.0014570000348612666,-0.5396900177001953,783319.1875,hard
101,131,167.5819957256317,,1676683197.8728778,44000,,,0.05000000074505806,97.0,200.0,0.013503584079444408,0.0,0.0014570000348612666,-1.2578411102294922,798089.4375,hard
102,132,169.62549710273743,,1676683199.9163792,44500,,,0.05000000074505806,97.0,200.0,0.0003244669351261109,0.0,0.0014570000348612666,-0.3002510070800781,812880.9375,hard
103,133,171.12146186828613,271.0,1676683201.412344,44900,250.0,118.56500244140624,0.05000000074505806,,,0.00012526282807812095,0.0,0.0014570000348612666,-0.7435197830200195,824728.9375,hard
104,135,173.7129030227661,,1676683204.0037851,45500,,,0.05000000074505806,97.0,200.0,0.0004812846309505403,0.0,0.0014570000348612666,-0.4015636444091797,842524.4375,hard
105,136,175.22865438461304,270.0,1676683205.5195365,45900,250.0,118.76499938964844,0.05000000074505806,,,0.00010424086940474808,0.0,0.0014570000348612666,-0.3195066452026367,854397.1875,hard
106,137,175.79498314857483,,1676683206.0858653,46000,,,0.05000000074505806,97.0,200.0,0.00011662785254884513,0.0,0.0014570000348612666,-0.6295690536499023,857366.3125,hard
107,138,177.81464171409607,,1676683208.1055238,46500,,,0.05000000074505806,97.0,200.0,0.00026025899569503963,0.0,0.0014570000348612666,-0.8572540283203125,872217.4375,hard
108,139,179.31161284446716,270.0,1676683209.602495,46900,250.0,118.93000030517578,0.05000000074505806,,,0.0006042115855962038,0.0,0.0014570000348612666,-0.19196033477783203,884103.9375,hard
109,141,181.9289665222168,,1676683212.2198486,47500,,,0.05000000074505806,97.0,200.0,6.694757757941261e-05,0.0,0.0014570000348612666,-0.6864328384399414,901943.9375,hard
110,142,183.4271855354309,269.0,1676683213.7180676,47900,250.0,118.94000244140624,0.05000000074505806,,,0.00024346038117073476,0.0,0.0014570000348612666,-0.3779745101928711,913839.9375,hard
111,143,183.98935294151303,,1676683214.280235,48000,,,0.05000000074505806,97.0,200.0,0.00033811278990469873,0.0,0.0014570000348612666,-0.18066978454589844,916813.4375,hard
112,144,186.04163122177124,,1676683216.332513,48500,,,0.05000000074505806,97.0,200.0,0.0002261193294543773,0.0,0.0014570000348612666,-0.6330127716064453,931681.6875,hard
113,145,187.528067111969,268.0,1676683217.8189492,48900,250.0,119.04000091552734,0.05000000074505806,,,0.00012934270489495248,0.0,0.0014570000348612666,-0.3180999755859375,943580.1875,hard
114,147,190.11548805236816,,1676683220.4063702,49500,,,0.05000000074505806,97.0,200.0,0.013513868674635887,0.0,0.0014570000348612666,-0.35980796813964844,961435.0625,hard
115,148,191.6535370349884,268.0,1676683221.9444191,49900,250.0,119.05500030517578,0.05000000074505806,,,0.0008502529817633331,0.0,0.0014570000348612666,-0.07568740844726562,973339.0625,hard
116,149,192.22339582443237,,1676683222.514278,50000,,,0.05000000074505806,97.0,200.0,0.013888110406696796,0.0,0.0014570000348612666,-0.5269851684570312,976315.4375,hard
117,150,194.26060676574707,,1676683224.5514889,50500,,,0.05000000074505806,97.0,200.0,0.0002462427655700594,0.0,0.0014570000348612666,-0.3634681701660156,991195.5625,hard
118,152,196.3325946331024,,1676683226.6234767,51000,,,0.05000000074505806,97.0,200.0,0.000162311305757612,0.0,0.0014570000348612666,-0.4436349868774414,1006059.0625,hard
119,153,198.35275435447693,,1676683228.6436365,51500,,,0.05000000074505806,49.0,200.0,0.01279605831950903,0.0,0.0014570000348612666,-0.33536338806152344,1020825.1875,hard
120,154,199.84105491638184,267.0,1676683230.131937,51900,250.0,116.73999786376952,0.05000000074505806,,,0.013373063877224922,0.0,0.0014570000348612666,-0.5772466659545898,1032556.4375,hard
121,155,200.39429354667664,,1676683230.6851757,52000,,,0.05000000074505806,49.0,200.0,0.00028833679971285164,0.0,0.0014570000348612666,-0.052684783935546875,1035474.9375,hard
122,157,203.94687390327456,266.0,1676683234.237756,52900,250.0,115.48500061035156,0.05000000074505806,,,0.0002869405725505203,0.0,0.0014570000348612666,-0.4004344940185547,1061632.375,hard
123,158,204.49476861953735,,1676683234.7856507,53000,,,0.05000000074505806,49.0,200.0,0.0009669645223766564,0.0,0.0014570000348612666,-0.23851394653320312,1064519.5,hard
124,161,208.5818133354187,,1676683238.8726954,54000,,,0.05000000074505806,49.0,200.0,0.00011345469829393552,0.0,0.0014570000348612666,-0.38133716583251953,1093257.5,hard
125,162,210.61897778511047,,1676683240.90986,54500,,,0.05000000074505806,97.0,200.0,0.0004935705219395459,0.0,0.0014570000348612666,-0.10068321228027344,1107513.375,hard
126,163,212.1409718990326,265.0,1676683242.431854,54900,250.0,113.40499877929688,0.05000000074505806,,,0.00024889741325750947,0.0,0.0014570000348612666,-0.29547691345214844,1118880.125,hard
127,164,212.6984302997589,,1676683242.9893124,55000,,,0.05000000074505806,97.0,200.0,0.0003044943732675165,0.0,0.0014570000348612666,-0.23450565338134768,1121715.25,hard
128,165,214.7458267211914,,1676683245.0367088,55500,,,0.05000000074505806,97.0,200.0,0.000195760527276434,0.0,0.0014570000348612666,-0.5569734573364258,1135862.5,hard
129,166,216.24692559242249,265.0,1676683246.5378077,55900,250.0,111.99500274658205,0.05000000074505806,,,0.012968174181878568,0.0,0.0014570000348612666,-0.6115217208862305,1147120.75,hard
130,167,216.81646394729617,,1676683247.107346,56000,,,0.05000000074505806,97.0,200.0,0.0005256758886389434,0.0,0.0014570000348612666,-0.3140983581542969,1149920.625,hard
131,168,218.84096360206604,,1676683249.1318457,56500,,,0.05000000074505806,49.0,200.0,0.0007514588069170713,0.0,0.0014570000348612666,-0.23645877838134768,1163891.875,hard
132,169,220.3469171524048,265.0,1676683250.6377993,56900,250.0,110.84500122070312,0.05000000074505806,,,0.0004910538555122912,0.0,0.0014570000348612666,-0.6085901260375977,1175020.125,hard
133,170,220.91183638572693,,1676683251.2027185,57000,,,0.05000000074505806,49.0,200.0,0.00019546404655557129,0.0,0.0014570000348612666,-0.28406715393066406,1177791.25,hard
134,171,222.97884440422055,,1676683253.2697265,57500,,,0.05000000074505806,97.0,200.0,0.0005836925702169538,0.0,0.0014570000348612666,-0.4764347076416016,1191596.375,hard
135,173,225.0506615638733,,1676683255.3415437,58000,,,0.05000000074505806,97.0,200.0,0.00027853192295879126,0.0,0.0014570000348612666,-0.6894998550415039,1205280.125,hard
136,174,227.09716296195984,,1676683257.388045,58500,,,0.05000000074505806,49.0,200.0,0.00016546218830626458,0.0,0.0014570000348612666,-0.5238256454467773,1218846.125,hard
137,175,228.5915026664734,264.0,1676683258.8823848,58900,250.0,107.49500274658205,0.05000000074505806,,,0.0004737430717796087,0.0,0.0014570000348612666,-0.28328704833984375,1229634.125,hard
138,178,232.650963306427,263.0,1676683262.9418454,59900,250.0,106.01000213623048,0.05000000074505806,,,0.0003562390629667789,0.0,0.0014570000348612666,-0.4566316604614258,1256357.25,hard
139,179,233.21252965927124,,1676683263.5034118,60000,,,0.05000000074505806,48.5,200.0,0.0005938619724474847,0.0,0.0014570000348612666,-0.09173583984375,1259007.5,hard
140,181,236.75974249839783,263.0,1676683267.0506246,60900,250.0,105.00499725341795,0.05000000074505806,,,0.009932437911629677,0.0,0.0014570000348612666,0.0,1282776.125,hard
141,182,237.33559226989743,,1676683267.6264744,61000,,,0.05000000074505806,49.0,200.0,0.00034305299050174654,0.0,0.0014570000348612666,0.0,1285401.25,hard
142,183,239.3846011161804,,1676683269.6754832,61500,,,0.05000000074505806,49.0,200.0,0.011417968198657036,0.0,0.0014570000348612666,0.0,1298507.5,hard
143,184,240.89181637763977,263.0,1676683271.1826985,61900,250.0,103.98500061035156,0.05000000074505806,,,6.985019717831165e-05,0.0,0.0014570000348612666,0.0,1308957.0,hard
144,185,241.48156023025513,,1676683271.7724423,62000,,,0.05000000074505806,97.0,200.0,0.01629680022597313,0.0,0.0014570000348612666,0.0,1311556.625,hard
145,186,243.54718780517575,,1676683273.83807,62500,,,0.05000000074505806,49.0,200.0,0.0002922837156802416,0.0,0.0014570000348612666,0.0,1324524.5,hard
146,187,245.0582385063171,262.0,1676683275.3491206,62900,250.0,102.98999786376952,0.05000000074505806,,,0.00020142238645348695,0.0,0.0014570000348612666,0.0,1334855.5,hard
147,188,245.62493658065796,,1676683275.9158187,63000,,,0.05000000074505806,97.0,200.0,0.0003355644585099071,0.0,0.0014570000348612666,0.0,1337430.25,hard
148,189,247.674840927124,,1676683277.965723,63500,,,0.05000000074505806,97.0,200.0,5.6415185099467635e-05,0.0,0.0014570000348612666,0.0,1350276.625,hard
149,191,249.7430808544159,,1676683280.033963,64000,,,0.05000000074505806,97.0,200.0,0.00025016925064846873,0.0,0.0014570000348612666,0.0,1363041.5,hard
150,192,251.79278016090393,,1676683282.0836625,64500,,,0.05000000074505806,97.0,200.0,0.0001783467741915956,0.0,0.0014570000348612666,0.0,1375730.875,hard
151,194,253.8921937942505,,1676683284.183076,65000,,,0.05000000074505806,97.0,200.0,0.03762226179242134,0.0,0.0014570000348612666,0.0,1388360.75,hard
152,195,255.93770503997803,,1676683286.2285872,65500,,,0.05000000074505806,97.0,200.0,0.00034773387596942484,0.0,0.0014570000348612666,0.0,1400911.625,hard
153,196,257.4235842227936,261.0,1676683287.7144663,65900,250.0,99.33499908447266,0.05000000074505806,,,0.00020558165851980448,0.0,0.0014570000348612666,0.0,1410902.625,hard
154,197,257.98505449295044,,1676683288.2759366,66000,,,0.05000000074505806,49.0,200.0,0.0003014582325704396,0.0,0.0014570000348612666,0.0,1413386.0,hard
155,198,260.0120394229889,,1676683290.3029215,66500,,,0.05000000074505806,49.0,200.0,0.00018015581008512527,0.0,0.0014570000348612666,0.0,1425767.25,hard
156,199,261.5098249912262,261.0,1676683291.800707,66900,250.0,98.1050033569336,0.05000000074505806,,,0.0001142750115832314,0.0,0.0014570000348612666,0.0,1435621.75,hard
157,200,262.0779752731323,,1676683292.3688574,67000,,,0.05000000074505806,97.0,200.0,0.0003404786984901875,0.0,0.0014570000348612666,0.0,1438074.375,hard
158,201,264.1237735748291,,1676683294.4146557,67500,,,0.05000000074505806,49.0,200.0,0.00020654269610531628,0.0,0.0014570000348612666,0.0,1450310.625,hard
159,202,265.60541009902954,261.0,1676683295.8962922,67900,250.0,97.19499969482422,0.05000000074505806,,,0.0011536827078089118,0.0,0.0014570000348612666,0.0,1460059.625,hard
