,_step,_runtime,time/fps,_timestamp,global_step,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/exploration_rate,eval/mean_reward,eval/mean_ep_length,train/loss,train/clip_loss,train/learning_rate,train/bound_violations,rollout/tot_ep_rew_mean,clip_method
40,55,70.70352149009705,290.0,1676684155.7721784,18900,248.6842041015625,70.46710205078125,0.2562137544155121,,,0.015054501593112946,0.00011243968765484168,0.0031840000301599503,-0.4727926254272461,164204.96875,soft_hard
41,57,73.46116423606873,,1676684158.5298212,19500,,,0.2326408475637436,97.0,200.0,0.0006380538106895983,0.00023634677927475425,0.0031840000301599503,-0.6480169296264648,174844.53125,soft_hard
42,58,75.03782033920288,287.0,1676684160.1064773,19900,248.75,72.5875015258789,0.21685998141765592,,,0.0008668900118209422,4.09847816627007e-05,0.0031840000301599503,-0.2283954620361328,182039.1875,soft_hard
43,60,77.76854252815247,,1676684162.8371994,20500,,,0.19328707456588745,97.0,200.0,0.00048449489986523986,9.574518480803818e-05,0.0031840000301599503,-0.2298736572265625,192990.78125,soft_hard
44,61,79.36515259742737,283.0,1676684164.4338095,20900,248.8095245361328,74.51190185546875,0.1775062084197998,,,0.0008843010291457176,8.440706733381376e-05,0.0031840000301599503,-0.289306640625,200387.515625,soft_hard
45,63,82.09104585647583,,1676684167.1597028,21500,,,0.1539333015680313,97.0,200.0,0.001417703228071332,0.00036914588417857885,0.0031840000301599503,-0.9654197692871094,211625.484375,soft_hard
46,64,83.70053362846375,280.0,1676684168.7691903,21900,248.86363220214844,76.31818389892578,0.13815245032310486,,,0.0012846259633079171,6.886781920911744e-05,0.0031840000301599503,-0.3464832305908203,219205.625,soft_hard
47,66,86.47275137901306,,1676684171.5414083,22500,,,0.11457953602075575,97.0,200.0,0.0006068569491617382,0.00017843740351963788,0.0031840000301599503,-0.6731576919555664,230711.3125,soft_hard
48,67,88.07310962677002,278.0,1676684173.1417663,22900,248.9130401611328,78.13043212890625,0.09879867732524872,,,0.014409358613193037,0.000149750238051638,0.0031840000301599503,-0.7230939865112305,238469.40625,soft_hard
49,68,88.64631509780884,,1676684173.714972,23000,,,0.0949026495218277,97.0,200.0,0.0007008333341218531,0.00018242323130834848,0.0031840000301599503,-0.6623849868774414,240422.671875,soft_hard
50,69,90.85153102874756,,1676684175.920188,23500,,,0.07522576302289963,97.0,200.0,0.018361061811447144,0.00019345303007867187,0.0031840000301599503,-0.800267219543457,250244.90625,soft_hard
51,70,92.46588397026062,275.0,1676684177.534541,23900,248.9583282470703,79.80728912353516,0.05944490432739258,,,0.014139432460069656,0.00018691280274651945,0.0031840000301599503,-0.5324993133544922,258176.234375,soft_hard
52,71,93.05436849594116,,1676684178.1230254,24000,,,0.055548880249261856,97.0,200.0,0.01799773797392845,7.661944255232811e-05,0.0031840000301599503,-0.32575225830078125,260171.40625,soft_hard
53,73,96.91918683052064,273.0,1676684181.9878438,24900,249.0,81.375,0.05000000074505806,,,0.0005799068603664637,9.586073429090902e-05,0.0031840000301599503,-0.4110746383666992,278291.59375,soft_hard
54,75,99.72483325004578,,1676684184.7934902,25500,,,0.05000000074505806,97.0,200.0,0.0007325968472287059,0.00014410761650651693,0.0031840000301599503,-0.6290340423583984,290616.71875,soft_hard
55,76,101.35726523399352,270.0,1676684186.4259222,25900,250.0,85.17500305175781,0.05000000074505806,,,0.0017760879127308726,3.183167427778244e-05,0.0031840000301599503,-0.2219257354736328,299006.46875,soft_hard
56,77,101.93908524513245,,1676684187.0077422,26000,,,0.05000000074505806,97.0,200.0,0.000670590263325721,0.00013618489902000874,0.0031840000301599503,-0.32369232177734375,301135.84375,soft_hard
57,78,104.14258146286012,,1676684189.2112384,26500,,,0.05000000074505806,97.0,200.0,0.014530797488987446,8.844977855915204e-05,0.0031840000301599503,-0.498382568359375,311891.96875,soft_hard
58,79,105.76909279823305,268.0,1676684190.8377495,26900,250.0,89.58000183105469,0.05000000074505806,,,0.015360727906227112,1.60696217790246e-05,0.0031840000301599503,-0.09418296813964844,320685.71875,soft_hard
59,80,106.36429786682127,,1676684191.4329548,27000,,,0.05000000074505806,97.0,200.0,0.014899547211825848,0.00011898965749423952,0.0031840000301599503,-0.3845977783203125,322925.21875,soft_hard
60,81,108.5628740787506,,1676684193.631531,27500,,,0.05000000074505806,97.0,200.0,0.0013821139000356195,5.782821972388774e-05,0.0031840000301599503,-0.1786174774169922,334233.21875,soft_hard
61,82,110.19500350952148,267.0,1676684195.2636604,27900,250.0,94.0199966430664,0.05000000074505806,,,0.001232974813319743,0.0002871016913559288,0.0031840000301599503,-0.7894096374511719,343472.46875,soft_hard
62,83,110.77750825881958,,1676684195.8461652,28000,,,0.05000000074505806,97.0,200.0,0.0012811110354959965,1.030509679367242e-06,0.0031840000301599503,-0.016864776611328125,345822.96875,soft_hard
63,84,112.9809935092926,,1676684198.0496504,28500,,,0.05000000074505806,97.0,200.0,0.0015432501677423716,6.149573891889304e-05,0.0031840000301599503,-0.25427818298339844,357700.96875,soft_hard
64,85,114.61045384407043,265.0,1676684199.6791108,28900,250.0,98.66000366210938,0.05000000074505806,,,0.014751402661204338,0.00024298553762491792,0.0031840000301599503,-0.7295780181884766,367403.71875,soft_hard
65,86,115.19443893432616,,1676684200.263096,29000,,,0.05000000074505806,97.0,200.0,0.01841522566974163,0.0001658489491092041,0.0031840000301599503,-0.4704608917236328,369870.21875,soft_hard
66,87,117.40629315376282,,1676684202.47495,29500,,,0.05000000074505806,97.0,200.0,0.00048735301243141294,0.00010359696170780808,0.0031840000301599503,-0.3352851867675781,382331.59375,soft_hard
67,88,119.04616951942444,263.0,1676684204.1148264,29900,250.0,103.04000091552734,0.05000000074505806,,,0.0005045695579610765,7.095937326084822e-05,0.0031840000301599503,-0.33790111541748047,392488.59375,soft_hard
68,89,119.6266930103302,,1676684204.69535,30000,,,0.05000000074505806,97.0,200.0,0.0009465551702305676,0.00019572429300751537,0.0031840000301599503,-0.6525135040283203,395064.59375,soft_hard
69,90,121.83990049362184,,1676684206.9085574,30500,,,0.05000000074505806,97.0,200.0,0.0006677851779386401,0.0,0.0031840000301599503,0.0,408035.21875,soft_hard
70,91,123.48353171348572,262.0,1676684208.5521886,30900,250.0,105.98999786376952,0.05000000074505806,,,0.00023467045684810728,0.0,0.0031840000301599503,0.0,418540.46875,soft_hard
71,92,124.0765142440796,,1676684209.1451712,31000,,,0.05000000074505806,97.0,200.0,8.52679368108511e-05,0.0,0.0031840000301599503,0.0,421190.21875,soft_hard
72,93,126.281653881073,,1676684211.3503108,31500,,,0.05000000074505806,97.0,200.0,0.0005704626673832536,0.0,0.0031840000301599503,0.0,434495.46875,soft_hard
73,94,127.91750383377077,261.0,1676684212.9861608,31900,250.0,107.52999877929688,0.05000000074505806,,,0.01751726120710373,0.0,0.0031840000301599503,0.0,445218.46875,soft_hard
74,95,128.51379251480105,,1676684213.5824494,32000,,,0.05000000074505806,97.0,200.0,0.01706966944038868,0.0,0.0031840000301599503,0.0,447906.71875,soft_hard
75,97,132.41396832466123,259.0,1676684217.4826252,32900,250.0,108.93499755859376,0.05000000074505806,,,0.014621540904045103,0.0,0.0031840000301599503,0.0,472203.59375,soft_hard
76,98,133.00936937332153,,1676684218.0780263,33000,,,0.05000000074505806,97.0,200.0,0.014394253492355348,0.0,0.0031840000301599503,0.0,474926.96875,soft_hard
77,99,135.2329499721527,,1676684220.301607,33500,,,0.05000000074505806,97.0,200.0,0.00040138253825716674,0.0,0.0031840000301599503,0.0,488584.09375,soft_hard
78,100,136.88368940353394,258.0,1676684221.9523463,33900,250.0,110.06999969482422,0.05000000074505806,,,0.00022857371368445456,0.0,0.0031840000301599503,0.0,499559.59375,soft_hard
79,102,139.6933236122131,,1676684224.7619803,34500,,,0.05000000074505806,97.0,200.0,0.0004252857179380954,0.0,0.0031840000301599503,0.0,516102.34375,soft_hard
80,103,141.32304286956787,257.0,1676684226.3916998,34900,250.0,111.16999816894533,0.05000000074505806,,,0.014488757587969305,0.0,0.0031840000301599503,0.0,527184.625,soft_hard
81,104,141.901948928833,,1676684226.970606,35000,,,0.05000000074505806,97.0,200.0,0.0005910336622036994,0.0,0.0031840000301599503,0.0,529963.875,soft_hard
82,105,144.12616682052612,,1676684229.1948235,35500,,,0.05000000074505806,97.0,200.0,0.0010986507404595611,0.0,0.0031840000301599503,0.0,543871.5,soft_hard
83,106,145.7958538532257,256.0,1676684230.8645108,35900,250.0,111.99500274658205,0.05000000074505806,,,0.0002801229420583695,0.0,0.0031840000301599503,0.0,555035.25,soft_hard
84,107,146.38320326805115,,1676684231.4518602,36000,,,0.05000000074505806,97.0,200.0,0.00039835399365983903,0.0,0.0031840000301599503,0.0,557835.125,soft_hard
85,108,148.58758163452148,,1676684233.6562386,36500,,,0.05000000074505806,97.0,200.0,0.00039850908797234297,0.0,0.0031840000301599503,0.0,571854.0,soft_hard
86,110,150.8249444961548,,1676684235.8936014,37000,,,0.05000000074505806,97.0,200.0,0.0026326701045036316,0.0,0.0031840000301599503,0.0,585913.0,soft_hard
87,111,153.02988743782043,,1676684238.0985444,37500,,,0.05000000074505806,97.0,200.0,0.00041169431642629206,0.0,0.0031840000301599503,0.0,600040.5,soft_hard
88,112,154.6500380039215,254.0,1676684239.718695,37900,250.0,113.74500274658205,0.05000000074505806,,,0.00013532595767173916,0.0,0.0031840000301599503,0.0,611384.75,soft_hard
89,115,159.07941484451294,253.0,1676684244.1480718,38900,250.0,114.38999938964844,0.05000000074505806,,,0.0002538519911468029,0.0,0.0031840000301599503,0.0,639882.5,soft_hard
90,116,159.66152834892273,,1676684244.7301853,39000,,,0.05000000074505806,97.0,200.0,0.00028139501227997243,0.0,0.0031840000301599503,0.0,642742.25,soft_hard
91,117,161.8572874069214,,1676684246.9259443,39500,,,0.05000000074505806,97.0,200.0,0.030356116592884064,0.0,0.0031840000301599503,0.0,657056.375,soft_hard
92,118,163.53320240974426,252.0,1676684248.601859,39900,250.0,114.84500122070312,0.05000000074505806,,,0.01762305572628975,0.0,0.0031840000301599503,0.0,668519.375,soft_hard
93,119,164.12563586235046,,1676684249.1942928,40000,,,0.05000000074505806,49.0,200.0,0.00024485032190568745,0.0,0.0031840000301599503,0.0,671390.5,soft_hard
94,120,166.35217761993408,,1676684251.4208343,40500,,,0.05000000074505806,97.0,200.0,0.000292651035124436,0.0,0.0031840000301599503,0.0,685755.875,soft_hard
95,121,167.96804451942444,252.0,1676684253.0367014,40900,250.0,115.26499938964844,0.05000000074505806,,,0.00029951080796308815,0.0,0.0031840000301599503,0.0,697264.375,soft_hard
96,122,168.5731656551361,,1676684253.6418226,41000,,,0.05000000074505806,97.0,200.0,0.01403990387916565,0.0,0.0031840000301599503,0.0,700146.0,soft_hard
97,123,170.76844382286072,,1676684255.8371007,41500,,,0.05000000074505806,97.0,200.0,0.0005094102816656232,0.0,0.0031840000301599503,0.0,714564.5,soft_hard
98,125,172.96607542037964,,1676684258.0347323,42000,,,0.05000000074505806,97.0,200.0,7.777087012073025e-05,0.0,0.0031840000301599503,0.0,729016.75,soft_hard
99,126,175.13187384605408,,1676684260.2005308,42500,,,0.05000000074505806,97.0,200.0,0.00017595806275494397,0.0,0.0031840000301599503,0.0,743495.875,soft_hard
100,127,176.76198554039,250.0,1676684261.8306425,42900,250.0,116.21499633789062,0.05000000074505806,,,0.0011224232148379087,0.0,0.0031840000301599503,0.0,755094.125,soft_hard
101,128,177.34917950630188,,1676684262.4178364,43000,,,0.05000000074505806,97.0,200.0,0.0001354478154098615,0.0,0.0031840000301599503,0.0,757999.5,soft_hard
102,130,181.14900851249695,250.0,1676684266.2176654,43900,250.0,116.58000183105467,0.05000000074505806,,,0.01470648404210806,0.0,0.0031840000301599503,0.0,784180.5,soft_hard
103,131,181.7359972000122,,1676684266.804654,44000,,,0.05000000074505806,97.0,200.0,0.0012656933395192027,0.0,0.0031840000301599503,0.0,787095.0,soft_hard
104,132,183.9180233478546,,1676684268.9866805,44500,,,0.05000000074505806,97.0,200.0,0.0004969972651451826,0.0,0.0031840000301599503,0.0,801673.875,soft_hard
105,134,186.0926229953766,,1676684271.16128,45000,,,0.05000000074505806,97.0,200.0,0.000420986907556653,0.0,0.0031840000301599503,0.0,816269.0,soft_hard
106,135,188.27363204956055,,1676684273.342289,45500,,,0.05000000074505806,97.0,200.0,0.014532381668686868,0.0,0.0031840000301599503,0.0,830878.125,soft_hard
107,136,189.89543080329895,249.0,1676684274.9640875,45900,250.0,117.08000183105467,0.05000000074505806,,,0.0012479157885536551,0.0,0.0031840000301599503,0.0,842574.125,soft_hard
108,138,192.6612904071808,,1676684277.729947,46500,,,0.05000000074505806,97.0,200.0,0.0003370801860000938,0.0,0.0031840000301599503,0.0,860140.875,soft_hard
109,139,194.34078121185303,248.0,1676684279.409438,46900,250.0,117.28500366210938,0.05000000074505806,,,0.015075859613716602,0.0,0.0031840000301599503,0.0,871861.875,soft_hard
110,140,194.9248793125153,,1676684279.9935362,47000,,,0.05000000074505806,97.0,200.0,0.0001607316662557423,0.0,0.0031840000301599503,0.0,874794.0,soft_hard
111,141,197.12095880508423,,1676684282.1896155,47500,,,0.05000000074505806,97.0,200.0,0.0005548433982767165,0.0,0.0031840000301599503,0.0,889456.25,soft_hard
112,142,198.7420878410339,248.0,1676684283.8107448,47900,250.0,117.31999969482422,0.05000000074505806,,,0.0004340444866102189,0.0,0.0031840000301599503,0.0,901187.75,soft_hard
113,143,199.32923412323,,1676684284.397891,48000,,,0.05000000074505806,97.0,200.0,0.000387166190193966,0.0,0.0031840000301599503,0.0,904120.75,soft_hard
114,145,203.16203498840332,247.0,1676684288.230692,48900,250.0,117.3499984741211,0.05000000074505806,,,0.0007436747546307743,0.0,0.0031840000301599503,0.0,930519.0,soft_hard
115,146,203.73357462882996,,1676684288.8022316,49000,,,0.05000000074505806,97.0,200.0,0.0014747304376214745,0.0,0.0031840000301599503,0.0,933452.75,soft_hard
116,147,205.9236752986908,,1676684290.9923322,49500,,,0.05000000074505806,97.0,200.0,0.0007159226224757731,0.0,0.0031840000301599503,0.0,948121.5,soft_hard
117,148,207.5374357700348,247.0,1676684292.6060927,49900,250.0,117.37000274658205,0.05000000074505806,,,0.0006605129456147552,0.0,0.0031840000301599503,0.0,959856.5,soft_hard
118,149,208.13017439842224,,1676684293.198831,50000,,,0.05000000074505806,97.0,200.0,0.0006614144658669829,0.0,0.0031840000301599503,0.0,962790.75,soft_hard
119,150,210.29871892929077,,1676684295.367376,50500,,,0.05000000074505806,97.0,200.0,0.0007550953887403011,0.0,0.0031840000301599503,0.0,977462.0,soft_hard
120,151,211.9128601551056,246.0,1676684296.981517,50900,250.0,117.36000061035156,0.05000000074505806,,,0.0004964044783264399,0.0,0.0031840000301599503,0.0,989199.0,soft_hard
121,152,212.4877007007599,,1676684297.5563576,51000,,,0.05000000074505806,97.0,200.0,0.014917333610355854,0.0,0.0031840000301599503,0.0,992133.0,soft_hard
122,153,214.69289922714233,,1676684299.761556,51500,,,0.05000000074505806,97.0,200.0,0.027918564155697823,0.0,0.0031840000301599503,0.0,1006803.5,soft_hard
123,154,216.3043348789215,246.0,1676684301.3729918,51900,250.0,117.36000061035156,0.05000000074505806,,,0.0006958167068660259,0.0,0.0031840000301599503,0.0,1018539.25,soft_hard
124,156,219.0799012184143,,1676684304.148558,52500,,,0.05000000074505806,97.0,200.0,0.000879403087310493,0.0,0.0031840000301599503,0.0,1036144.375,soft_hard
125,157,220.6872901916504,246.0,1676684305.755947,52900,250.0,117.33000183105467,0.05000000074505806,,,0.015922795981168747,0.0,0.0031840000301599503,0.0,1047879.625,soft_hard
126,159,223.4828250408173,,1676684308.551482,53500,,,0.05000000074505806,97.0,200.0,0.0004917910555377603,0.0,0.0031840000301599503,0.0,1065480.625,soft_hard
127,160,225.12886381149292,245.0,1676684310.1975207,53900,250.0,117.36499786376952,0.05000000074505806,,,0.00045101100113242865,0.0,0.0031840000301599503,0.0,1077216.375,soft_hard
128,161,225.73011016845703,,1676684310.798767,54000,,,0.05000000074505806,97.0,200.0,0.00017292133998125792,0.0,0.0031840000301599503,0.0,1080150.5,soft_hard
129,162,227.9534273147583,,1676684313.0220842,54500,,,0.05000000074505806,97.0,200.0,0.0004289346397854388,0.0,0.0031840000301599503,0.0,1094820.125,soft_hard
130,163,229.60248136520383,245.0,1676684314.6711383,54900,250.0,117.3499984741211,0.05000000074505806,,,0.018383221700787544,0.0,0.0031840000301599503,0.0,1106555.625,soft_hard
131,164,230.1970431804657,,1676684315.2657,55000,,,0.05000000074505806,97.0,200.0,0.00025308027397841215,0.0,0.0031840000301599503,0.0,1109489.375,soft_hard
132,165,232.3958694934845,,1676684317.4645264,55500,,,0.05000000074505806,97.0,200.0,0.0004807681543752551,0.0,0.0031840000301599503,0.0,1124158.25,soft_hard
133,166,234.04797768592832,244.0,1676684319.1166346,55900,250.0,117.3249969482422,0.05000000074505806,,,0.018781417980790135,0.0,0.0031840000301599503,0.0,1135892.0,soft_hard
134,167,234.63139724731445,,1676684319.7000542,56000,,,0.05000000074505806,97.0,200.0,0.0008918438106775284,0.0,0.0031840000301599503,0.0,1138825.125,soft_hard
135,169,238.5200567245483,244.0,1676684323.5887136,56900,250.0,117.4499969482422,0.05000000074505806,,,0.014662737026810646,0.0,0.0031840000301599503,0.0,1165224.875,soft_hard
136,170,239.1209032535553,,1676684324.1895602,57000,,,0.05000000074505806,97.0,200.0,0.000672442838549614,0.0,0.0031840000301599503,0.0,1168161.125,soft_hard
137,171,241.34311938285828,,1676684326.4117763,57500,,,0.05000000074505806,97.0,200.0,0.0003016025584656745,0.0,0.0031840000301599503,0.0,1182853.125,soft_hard
138,172,242.97594666481015,244.0,1676684328.0446036,57900,250.0,117.7249984741211,0.05000000074505806,,,0.0006651211879216135,0.0,0.0031840000301599503,0.0,1194615.375,soft_hard
139,173,243.5709178447723,,1676684328.6395748,58000,,,0.05000000074505806,97.0,200.0,0.02905605547130108,0.0,0.0031840000301599503,0.0,1197558.5,soft_hard
140,174,245.77989149093628,,1676684330.8485484,58500,,,0.05000000074505806,97.0,200.0,0.0005390879232436419,0.0,0.0031840000301599503,0.0,1212279.125,soft_hard
141,175,247.4068872928619,243.0,1676684332.4755442,58900,250.0,117.97000122070312,0.05000000074505806,,,0.032310906797647476,0.0,0.0031840000301599503,0.0,1224065.125,soft_hard
142,177,250.2174596786499,,1676684335.2861166,59500,,,0.05000000074505806,97.0,200.0,0.00039407156873494387,0.0,0.0031840000301599503,0.0,1241757.375,soft_hard
143,178,251.86785769462583,243.0,1676684336.9365146,59900,250.0,118.05999755859376,0.05000000074505806,,,0.01621464639902115,0.0,0.0031840000301599503,0.0,1253552.625,soft_hard
144,180,254.70936226844788,,1676684339.7780192,60500,,,0.05000000074505806,97.0,200.0,0.0003030435764230788,0.0,0.0031840000301599503,0.0,1271267.0,soft_hard
145,181,256.35430431365967,242.0,1676684341.4229612,60900,250.0,118.36000061035156,0.05000000074505806,,,0.015745462849736214,0.0,0.0031840000301599503,0.0,1283088.0,soft_hard
146,182,256.94072246551514,,1676684342.0093794,61000,,,0.05000000074505806,97.0,200.0,0.017548391595482826,0.0,0.0031840000301599503,0.0,1286047.0,soft_hard
147,183,259.15580677986145,,1676684344.2244637,61500,,,0.05000000074505806,97.0,200.0,0.0002653205010574311,0.0,0.0031840000301599503,0.0,1300855.125,soft_hard
148,185,261.39632773399353,,1676684346.464985,62000,,,0.05000000074505806,97.0,200.0,0.0002989804488606751,0.0,0.0031840000301599503,0.0,1315691.375,soft_hard
149,186,263.5936188697815,,1676684348.6622758,62500,,,0.05000000074505806,97.0,200.0,0.0004630048933904618,0.0,0.0031840000301599503,0.0,1330533.75,soft_hard
150,188,265.8270015716553,,1676684350.8956585,63000,,,0.05000000074505806,97.0,200.0,0.01431096252053976,0.0,0.0031840000301599503,0.0,1345377.5,soft_hard
151,189,268.04286098480225,,1676684353.111518,63500,,,0.05000000074505806,97.0,200.0,0.00031860024319030344,0.0,0.0031840000301599503,0.0,1360226.875,soft_hard
152,190,269.69170022010803,242.0,1676684354.7603571,63900,250.0,119.04499816894533,0.05000000074505806,,,0.017614426091313362,0.0,0.0031840000301599503,0.0,1372113.875,soft_hard
153,191,270.29901146888733,,1676684355.3676684,64000,,,0.05000000074505806,97.0,200.0,0.0004831335390917957,0.0,0.0031840000301599503,0.0,1375090.0,soft_hard
154,192,272.51978182792664,,1676684357.5884387,64500,,,0.05000000074505806,97.0,200.0,0.0001549682638142258,0.0,0.0031840000301599503,0.0,1389978.5,soft_hard
155,193,274.15638756752014,241.0,1676684359.2250445,64900,250.0,119.29499816894533,0.05000000074505806,,,0.0007794778794050217,0.0,0.0031840000301599503,0.0,1401903.0,soft_hard
