,_step,_runtime,time/fps,_timestamp,global_step,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/exploration_rate,eval/mean_reward,eval/mean_ep_length,train/loss,train/clip_loss,train/learning_rate,train/bound_violations,rollout/tot_ep_rew_mean,clip_method
78,96,125.40978407859802,,1676681461.061236,32500,,,0.05000000074505806,97.0,200.0,0.00022403564071282744,0.0,0.0014570000348612666,-0.3515129089355469,464893.3125,hard
79,97,126.9865210056305,271.0,1676681462.637973,32900,250.0,107.93000030517578,0.05000000074505806,,,0.0008978710975497961,0.0,0.0014570000348612666,-0.13997745513916016,475648.8125,hard
80,98,127.5599308013916,,1676681463.2113829,33000,,,0.05000000074505806,97.0,200.0,0.0001248972403118387,0.0,0.0014570000348612666,-0.7420969009399414,478347.0625,hard
81,99,129.7020661830902,,1676681465.3535182,33500,,,0.05000000074505806,97.0,200.0,0.0002550783392507583,0.0,0.0014570000348612666,-0.46805572509765625,491874.0625,hard
82,100,131.25752425193787,270.0,1676681466.9089763,33900,250.0,109.48999786376952,0.05000000074505806,,,0.000510685087647289,0.0,0.0014570000348612666,-0.30283164978027344,502758.5625,hard
83,101,131.85638451576233,,1676681467.5078366,34000,,,0.05000000074505806,97.0,200.0,0.0004138437798246742,0.0,0.0014570000348612666,-0.5172557830810547,505495.8125,hard
84,105,138.2984766960144,,1676681473.9499288,35500,,,0.05000000074505806,97.0,200.0,0.0002280981425428763,0.0,0.0014570000348612666,-0.6435699462890625,546952.3125,hard
85,106,139.948424577713,267.0,1676681475.5998766,35900,250.0,112.50499725341795,0.05000000074505806,,,0.0004370164533611387,0.0,0.0014570000348612666,-0.38108062744140625,558154.5625,hard
86,107,140.5471384525299,,1676681476.1985905,36000,,,0.05000000074505806,97.0,200.0,0.0012471849331632257,0.0,0.0014570000348612666,-1.552288055419922,560967.1875,hard
87,108,142.7628517150879,,1676681478.4143038,36500,,,0.05000000074505806,97.0,200.0,0.013338718563318253,0.0,0.0014570000348612666,-0.7043914794921875,575075.8125,hard
88,109,144.40106225013733,266.0,1676681480.0525143,36900,250.0,114.09500122070312,0.05000000074505806,,,0.01426085364073515,0.0,0.0014570000348612666,-0.22647762298583984,586434.3125,hard
89,110,145.00799918174744,,1676681480.6594512,37000,,,0.05000000074505806,97.0,200.0,0.003511789022013545,0.0,0.0014570000348612666,-0.3377809524536133,589286.6875,hard
90,111,147.21983218193054,,1676681482.8712842,37500,,,0.05000000074505806,97.0,200.0,0.0010046890238299966,0.0,0.0014570000348612666,-0.2052936553955078,603589.0625,hard
91,113,149.46513319015503,,1676681485.1165853,38000,,,0.05000000074505806,97.0,200.0,0.00020558980759233236,0.0,0.0014570000348612666,-0.35079479217529297,617952.4375,hard
92,114,151.7062532901764,,1676681487.3577054,38500,,,0.05000000074505806,97.0,200.0,0.0002840736124198884,0.0,0.0014570000348612666,-0.41463565826416016,632380.8125,hard
93,115,153.34676241874695,263.0,1676681488.9982145,38900,250.0,115.9250030517578,0.05000000074505806,,,0.014211106114089487,0.0,0.0014570000348612666,-0.31099510192871094,643960.8125,hard
94,116,153.94580149650574,,1676681489.5972536,39000,,,0.05000000074505806,97.0,200.0,0.0001628294849069789,0.0,0.0014570000348612666,-0.497563362121582,646858.9375,hard
95,117,156.16460037231445,,1676681491.8160524,39500,,,0.05000000074505806,97.0,200.0,0.016748378053307533,0.0,0.0014570000348612666,-0.7726430892944336,661369.4375,hard
96,118,157.7871561050415,262.0,1676681493.4386082,39900,250.0,116.6050033569336,0.05000000074505806,,,0.013555803336203098,0.0,0.0014570000348612666,-0.12233924865722656,673004.6875,hard
97,119,158.38123059272766,,1676681494.032683,40000,,,0.05000000074505806,97.0,200.0,0.000411615677876398,0.0,0.0014570000348612666,-0.6471443176269531,675919.8125,hard
98,120,160.60558557510376,,1676681496.2570376,40500,,,0.05000000074505806,97.0,200.0,0.014021866954863071,0.0,0.0014570000348612666,-0.499577522277832,690505.5625,hard
99,122,162.85915088653564,,1676681498.510603,41000,,,0.05000000074505806,97.0,200.0,0.00038117144140414894,0.0,0.0014570000348612666,-0.31796932220458984,705115.8125,hard
100,123,165.06570649147034,,1676681500.7171586,41500,,,0.05000000074505806,97.0,200.0,0.016813961789011955,0.0,0.0014570000348612666,-0.49319934844970703,719751.9375,hard
101,124,166.62809491157532,260.0,1676681502.279547,41900,250.0,117.45999908447266,0.05000000074505806,,,0.0001590041210874915,0.0,0.0014570000348612666,-0.3987016677856446,731477.4375,hard
102,125,167.21981048583984,,1676681502.8712626,42000,,,0.05000000074505806,97.0,200.0,0.00026533807977102697,0.0,0.0014570000348612666,-0.27088165283203125,734413.9375,hard
103,126,169.33640694618225,,1676681504.987859,42500,,,0.05000000074505806,97.0,200.0,0.013326280750334265,0.0,0.0014570000348612666,-0.5512580871582031,749104.9375,hard
104,127,170.91096210479736,259.0,1676681506.5624142,42900,250.0,117.9499969482422,0.05000000074505806,,,0.016787268221378326,0.0,0.0014570000348612666,-0.4623098373413086,760878.9375,hard
105,128,171.50132131576538,,1676681507.1527734,43000,,,0.05000000074505806,97.0,200.0,0.000412412773584947,0.0,0.0014570000348612666,-0.4256181716918946,763827.6875,hard
106,129,173.6480906009674,,1676681509.299543,43500,,,0.05000000074505806,97.0,200.0,0.00014818298222962767,0.0,0.0014570000348612666,-0.6500205993652344,778578.3125,hard
107,130,175.23350763320923,258.0,1676681510.8849597,43900,250.0,118.30999755859376,0.05000000074505806,,,0.00016757645062170923,0.0,0.0014570000348612666,-0.2613668441772461,790394.5625,hard
108,131,175.80838775634766,,1676681511.4598398,44000,,,0.05000000074505806,97.0,200.0,6.005620161886327e-05,0.0,0.0014570000348612666,-0.1902456283569336,793352.3125,hard
109,132,177.96164464950562,,1676681513.6130967,44500,,,0.05000000074505806,97.0,200.0,0.00025511757121421397,0.0,0.0014570000348612666,-0.40316200256347656,808151.4375,hard
110,133,179.52639031410217,258.0,1676681515.1778424,44900,250.0,118.61000061035156,0.05000000074505806,,,0.0004197782836854458,0.0,0.0014570000348612666,-0.48300743103027344,820002.4375,hard
111,134,180.10739135742188,,1676681515.7588434,45000,,,0.05000000074505806,97.0,200.0,0.01406191661953926,0.0,0.0014570000348612666,-0.5514373779296875,822967.6875,hard
112,135,182.24911952018735,,1676681517.9005716,45500,,,0.05000000074505806,97.0,200.0,0.013581372797489166,0.0,0.0014570000348612666,-0.3512296676635742,837799.1875,hard
113,137,184.39879179000857,,1676681520.050244,46000,,,0.05000000074505806,97.0,200.0,0.00030496230465359986,0.0,0.0014570000348612666,-0.8531913757324219,852648.5625,hard
114,139,188.1144218444824,257.0,1676681523.765874,46900,250.0,118.98999786376952,0.05000000074505806,,,0.0004661338462028653,0.0,0.0014570000348612666,-0.615117073059082,879398.1875,hard
115,140,188.68071484565735,,1676681524.332167,47000,,,0.05000000074505806,97.0,200.0,0.00012309876910876483,0.0,0.0014570000348612666,-0.33003997802734375,882372.9375,hard
116,141,190.822500705719,,1676681526.4739528,47500,,,0.05000000074505806,97.0,200.0,0.0002656104043126106,0.0,0.0014570000348612666,-0.3445606231689453,897251.4375,hard
117,142,192.426780462265,256.0,1676681528.0782323,47900,250.0,119.09500122070312,0.05000000074505806,,,0.01706736348569393,0.0,0.0014570000348612666,-0.38974857330322266,909156.9375,hard
118,143,193.0236964225769,,1676681528.6751485,48000,,,0.05000000074505806,97.0,200.0,0.0003379934059921652,0.0,0.0014570000348612666,-0.17283248901367188,912134.3125,hard
119,145,196.77730870246887,255.0,1676681532.4287608,48900,250.0,119.16500091552734,0.05000000074505806,,,0.0003431005752645433,0.0,0.0014570000348612666,-0.4821786880493164,938942.8125,hard
120,146,197.36362886428833,,1676681533.015081,49000,,,0.05000000074505806,97.0,200.0,0.00042613278492353857,0.0,0.0014570000348612666,-0.207183837890625,941921.9375,hard
121,147,199.50511264801025,,1676681535.1565647,49500,,,0.05000000074505806,97.0,200.0,0.0006360143306665123,0.0,0.0014570000348612666,-0.22902393341064453,956816.6875,hard
122,148,201.0758900642395,255.0,1676681536.727342,49900,250.0,119.1449966430664,0.05000000074505806,,,0.0002172355307266116,0.0,0.0014570000348612666,-0.2976865768432617,968731.9375,hard
123,149,201.66855597496033,,1676681537.320008,50000,,,0.05000000074505806,97.0,200.0,0.0003312072076369077,0.0,0.0014570000348612666,-0.19886112213134768,971710.5625,hard
124,150,203.8092818260193,,1676681539.460734,50500,,,0.05000000074505806,97.0,200.0,0.00020967480668332428,0.0,0.0014570000348612666,-0.5161075592041016,986602.0625,hard
125,151,205.374742269516,254.0,1676681541.0261943,50900,250.0,118.70999908447266,0.05000000074505806,,,0.015873797237873077,0.0,0.0014570000348612666,-0.3248939514160156,998497.5625,hard
126,153,208.11932849884033,,1676681543.7707806,51500,,,0.05000000074505806,49.0,200.0,0.01286702137440443,0.0,0.0014570000348612666,-0.3576078414916992,1016287.1875,hard
127,155,210.26625084877017,,1676681545.917703,52000,,,0.05000000074505806,97.0,200.0,0.01632041111588478,0.0,0.0014570000348612666,-0.7685546875,1031054.0625,hard
128,156,212.43968725204468,,1676681548.0911393,52500,,,0.05000000074505806,97.0,200.0,9.761859837453812e-05,0.0,0.0014570000348612666,-0.2780036926269531,1045779.5625,hard
129,157,214.0320565700531,253.0,1676681549.6835086,52900,250.0,116.98500061035156,0.05000000074505806,,,0.01302350778132677,0.0,0.0014570000348612666,-0.28530406951904297,1057516.25,hard
130,158,214.6111736297607,,1676681550.2626257,53000,,,0.05000000074505806,48.5,200.0,0.0011121445568278432,0.0,0.0014570000348612666,-0.01224040985107422,1060440.875,hard
131,159,216.75657272338867,,1676681552.4080248,53500,,,0.05000000074505806,97.0,200.0,0.0163602102547884,0.0,0.0014570000348612666,-0.3624258041381836,1075029.0,hard
132,162,221.0393583774567,,1676681556.6908104,54500,,,0.05000000074505806,97.0,200.0,0.00019479823822621256,0.0,0.0014570000348612666,-0.24946117401123047,1104000.75,hard
133,163,222.6352651119232,253.0,1676681558.2867172,54900,250.0,114.88500213623048,0.05000000074505806,,,0.024782823398709297,0.0,0.0014570000348612666,-0.16355037689208984,1115517.25,hard
134,164,223.2080364227295,,1676681558.8594885,55000,,,0.05000000074505806,97.0,200.0,0.0005644827033393085,0.0,0.0014570000348612666,-0.3757972717285156,1118389.375,hard
135,165,225.3539841175079,,1676681561.0054362,55500,,,0.05000000074505806,49.0,200.0,0.001019635354168713,0.0,0.0014570000348612666,-0.6142845153808594,1132743.75,hard
136,167,227.50657176971436,,1676681563.1580238,56000,,,0.05000000074505806,49.0,200.0,0.015874061733484268,0.0,0.0014570000348612666,-0.32892513275146484,1147052.25,hard
137,168,229.64763355255127,,1676681565.2990856,56500,,,0.05000000074505806,97.0,200.0,0.0004304118629079312,0.0,0.0014570000348612666,-0.7965679168701172,1161310.625,hard
138,169,231.2218840122223,252.0,1676681566.873336,56900,250.0,113.16000366210938,0.05000000074505806,,,0.012755300849676132,0.0,0.0014570000348612666,-0.3931341171264648,1172673.375,hard
139,170,231.80100798606873,,1676681567.45246,57000,,,0.05000000074505806,97.0,200.0,0.0002002208784688264,0.0,0.0014570000348612666,-0.2681159973144531,1175502.375,hard
140,172,235.48937273025513,251.0,1676681571.1408248,57900,250.0,112.54499816894533,0.05000000074505806,,,0.01670057140290737,0.0,0.0014570000348612666,-0.16304588317871094,1200935.75,hard
141,173,236.06116700172424,,1676681571.712619,58000,,,0.05000000074505806,97.0,200.0,0.00047855605953373015,0.0,0.0014570000348612666,-0.3126697540283203,1203749.375,hard
142,175,239.7914698123932,251.0,1676681575.442922,58900,250.0,111.37000274658205,0.05000000074505806,,,0.0003873575769830495,0.0,0.0014570000348612666,-0.2947816848754883,1228964.625,hard
143,177,242.5040247440338,,1676681578.1554768,59500,,,0.05000000074505806,97.0,200.0,0.00046133235446177423,0.0,0.0014570000348612666,-0.4149007797241211,1245649.125,hard
144,178,244.0693461894989,251.0,1676681579.7207985,59900,250.0,110.69000244140624,0.05000000074505806,,,0.00035709122312255204,0.0,0.0014570000348612666,-0.2968940734863281,1256732.125,hard
145,179,244.64817929267883,,1676681580.2996314,60000,,,0.05000000074505806,97.0,200.0,0.000381036865292117,0.0,0.0014570000348612666,-0.693450927734375,1259499.375,hard
146,180,246.7928605079651,,1676681582.4443126,60500,,,0.05000000074505806,97.0,200.0,0.00018960193847306073,0.0,0.0014570000348612666,0.0,1273324.75,hard
147,181,248.3582525253296,250.0,1676681584.0097046,60900,250.0,110.23999786376952,0.05000000074505806,,,0.0008225355995818973,0.0,0.0014570000348612666,0.0,1284368.5,hard
148,182,248.94111275672913,,1676681584.5925648,61000,,,0.05000000074505806,97.0,200.0,0.000311691575916484,0.0,0.0014570000348612666,0.0,1287124.5,hard
149,183,251.07398438453671,,1676681586.7254364,61500,,,0.05000000074505806,97.0,200.0,0.01288769394159317,0.0,0.0014570000348612666,0.0,1300894.875,hard
150,187,257.01284074783325,250.0,1676681592.6642928,62900,250.0,109.2249984741211,0.05000000074505806,,,0.028948022052645683,0.0,0.0014570000348612666,0.0,1339293.0,hard
151,188,257.59487414360046,,1676681593.2463262,63000,,,0.05000000074505806,97.0,200.0,0.026086190715432167,0.0,0.0014570000348612666,0.0,1342023.625,hard
152,189,259.75907135009766,,1676681595.4105234,63500,,,0.05000000074505806,97.0,200.0,0.012917427346110344,0.0,0.0014570000348612666,0.0,1355664.375,hard
153,190,261.3210599422455,249.0,1676681596.972512,63900,250.0,108.68499755859376,0.05000000074505806,,,0.0005045461002737284,0.0,0.0014570000348612666,0.0,1366556.875,hard
154,191,261.89904379844666,,1676681597.550496,64000,,,0.05000000074505806,97.0,200.0,0.00012443809828255326,0.0,0.0014570000348612666,0.0,1369274.0,hard
155,193,265.63382935523987,249.0,1676681601.2852814,64900,250.0,108.24500274658205,0.05000000074505806,,,0.013740364462137222,0.0,0.0014570000348612666,0.0,1393670.75,hard
156,194,266.2243745326996,,1676681601.8758266,65000,,,0.05000000074505806,97.0,200.0,0.00021008153271395713,0.0,0.0014570000348612666,0.0,1396376.875,hard
157,195,268.35418009757996,,1676681604.0056322,65500,,,0.05000000074505806,97.0,200.0,0.0132545018568635,0.0,0.0014570000348612666,0.0,1409898.875,hard
158,196,269.95659852027893,249.0,1676681605.6080506,65900,250.0,107.91000366210938,0.05000000074505806,,,0.00022019472089596093,0.0,0.0014570000348612666,0.0,1420700.375,hard
159,197,270.52896642684937,,1676681606.1804185,66000,,,0.05000000074505806,97.0,200.0,0.0127868065610528,0.0,0.0014570000348612666,0.0,1423398.125,hard
