,_step,_runtime,time/fps,_timestamp,global_step,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/exploration_rate,eval/mean_reward,eval/mean_ep_length,train/loss,train/clip_loss,train/learning_rate,train/bound_violations,rollout/tot_ep_rew_mean,clip_method
38,41,19.024548053741455,,1676684151.445458,14000,,,0.38143953680992126,96.0,200.0,0.01548693422228098,0.004024404101073742,0.0037320000119507313,-8.474746704101562,90738.8046875,soft
39,42,19.726428985595703,,1676684152.1473389,14500,,,0.35934650897979736,96.0,200.0,0.015892930328845978,0.0057922652922570705,0.0037320000119507313,-12.991756439208984,97985.453125,soft
40,43,20.231912851333615,909.0,1676684152.6528227,14900,248.3333282470703,60.25,0.34162789583206177,,,0.01379278302192688,0.005254147108644247,0.0037320000119507313,-12.34160041809082,103920.9296875,soft
41,45,21.12327480316162,,1676684153.5441847,15500,,,0.31516045331954956,96.0,200.0,0.0202864333987236,0.012216685339808464,0.0037320000119507313,-22.2398738861084,113044.9296875,soft
42,47,21.838586568832397,,1676684154.2594965,16000,,,0.29306745529174805,96.0,200.0,0.024177828803658485,0.008405357599258423,0.0037320000119507313,-16.008813858032227,120845.8515625,soft
43,48,22.548452377319336,,1676684154.9693625,16500,,,0.27097442746162415,96.0,200.0,0.023470640182495117,0.008269240148365498,0.0037320000119507313,-16.16454315185547,128802.5546875,soft
44,50,23.28879189491272,,1676684155.7097018,17000,,,0.24888139963150024,96.0,200.0,0.012338843196630478,0.008208532817661762,0.0037320000119507313,-16.37380027770996,136909.046875,soft
45,51,23.989540100097656,,1676684156.41045,17500,,,0.22678837180137632,96.0,200.0,0.01469913125038147,0.007513492833822966,0.0037320000119507313,-12.962477684020996,145161.078125,soft
46,52,24.5200412273407,865.0,1676684156.940951,17900,248.61111450195312,67.74305725097656,0.2090697735548019,,,0.011970184743404388,0.004884709604084492,0.0037320000119507313,-9.455245018005373,151854.359375,soft
47,53,24.71736240386963,,1676684157.1382723,18000,,,0.20469534397125244,96.0,200.0,0.01059403456747532,0.0062653678469359875,0.0037320000119507313,-14.222702026367188,153547.9375,soft
48,54,25.43576669692993,,1676684157.8566766,18500,,,0.1826023310422897,96.0,200.0,0.011284206993877888,0.005254914052784443,0.0037320000119507313,-10.761820793151855,162087.1875,soft
49,55,25.951416969299316,855.0,1676684158.3723269,18900,248.6842041015625,69.91447448730469,0.16488371789455414,,,0.027470404282212257,0.004425824154168367,0.0037320000119507313,-8.839250564575195,169015.109375,soft
50,58,27.404744386672977,844.0,1676684159.8256545,19900,248.75,71.75,0.12069767713546752,,,0.010515255853533745,0.006258887238800526,0.0037320000119507313,-11.25543975830078,186658.671875,soft
51,59,27.599804401397705,,1676684160.0207143,20000,,,0.11632325500249864,96.0,200.0,0.015678714960813522,0.00847293995320797,0.0037320000119507313,-14.856292724609377,188452.421875,soft
52,61,28.86549401283264,835.0,1676684161.286404,20900,248.8095245361328,73.83333587646484,0.07651162892580032,,,0.0002402999671176076,3.731880497070961e-05,0.0037320000119507313,-0.47475242614746094,204804.96875,soft
53,63,29.788848638534542,,1676684162.2097583,21500,,,0.05004418641328811,97.0,200.0,0.0095639294013381,2.6830870410776697e-05,0.0037320000119507313,-0.2910919189453125,215944.125,soft
54,65,30.545562267303467,,1676684162.966472,22000,,,0.05000000074505806,97.0,200.0,0.005125754047185183,5.6489378039259464e-05,0.0037320000119507313,-0.6438589096069336,225359.90625,soft
55,66,31.273306369781498,,1676684163.6942165,22500,,,0.05000000074505806,97.0,200.0,0.0002265550865558907,1.828614585974719e-05,0.0037320000119507313,-0.3276815414428711,234896.234375,soft
56,68,32.01405739784241,,1676684164.4349673,23000,,,0.05000000074505806,97.0,200.0,0.0003952535626012832,3.835434472421184e-05,0.0037320000119507313,-0.4415206909179687,244550.59375,soft
57,69,32.75794434547424,,1676684165.1788542,23500,,,0.05000000074505806,97.0,200.0,0.00015382803394459188,2.11130318348296e-05,0.0037320000119507313,-0.27890491485595703,254317.609375,soft
58,70,33.29560923576355,811.0,1676684165.716519,23900,248.9583282470703,79.41666412353516,0.05000000074505806,,,0.00832393765449524,3.311491309432313e-05,0.0037320000119507313,-0.4393367767333984,262208.15625,soft
59,71,33.51308488845825,,1676684165.9339948,24000,,,0.05000000074505806,97.0,200.0,0.0001436381135135889,3.264677798142657e-05,0.0037320000119507313,-0.43221378326416016,264193.59375,soft
60,72,34.25002098083496,,1676684166.6709309,24500,,,0.05000000074505806,97.0,200.0,0.0002683553902897984,2.548227530496661e-05,0.0037320000119507313,-0.2660074234008789,274170.9375,soft
61,73,34.784406661987305,804.0,1676684167.2053163,24900,249.0,80.94499969482422,0.05000000074505806,,,0.00014180902508087456,2.1246962205623277e-05,0.0037320000119507313,-0.2174530029296875,282220.03125,soft
62,74,34.98578357696533,,1676684167.4066937,25000,,,0.05000000074505806,97.0,200.0,0.01017564721405506,2.198080073867459e-05,0.0037320000119507313,-0.2514057159423828,284243.65625,soft
63,75,35.72359800338745,,1676684168.144508,25500,,,0.05000000074505806,97.0,200.0,0.00025421203463338315,1.0047991963801906e-05,0.0037320000119507313,-0.21233081817626953,294470.28125,soft
64,77,36.47556662559509,,1676684168.8964765,26000,,,0.05000000074505806,97.0,200.0,0.00021753778855782,5.857145879417658e-05,0.0037320000119507313,-0.5257987976074219,304941.15625,soft
65,78,37.20648217201233,,1676684169.627392,26500,,,0.05000000074505806,97.0,200.0,0.00962108001112938,4.029110277770087e-05,0.0037320000119507313,-0.3384675979614258,315674.78125,soft
66,79,37.73317980766296,793.0,1676684170.1540897,26900,250.0,89.0999984741211,0.05000000074505806,,,0.00015477780834771693,1.6781779095254024e-06,0.0037320000119507313,-0.04577064514160156,324429.28125,soft
67,80,37.9528923034668,,1676684170.3738022,27000,,,0.05000000074505806,97.0,200.0,0.009452172555029392,1.2133259588154033e-05,0.0037320000119507313,-0.15495967864990234,326656.78125,soft
68,81,38.694117069244385,,1676684171.115027,27500,,,0.05000000074505806,97.0,200.0,0.02074417844414711,2.384225808782503e-05,0.0037320000119507313,-0.3187570571899414,337903.40625,soft
69,82,39.22577118873596,788.0,1676684171.646681,27900,250.0,92.66999816894533,0.05000000074505806,,,0.02769051492214203,1.0550491424510255e-05,0.0037320000119507313,-0.1937828063964844,347061.15625,soft
70,83,39.42642116546631,,1676684171.847331,28000,,,0.05000000074505806,97.0,200.0,0.00028417949215509,7.2313318923988845e-06,0.0037320000119507313,-0.08111953735351562,349377.90625,soft
71,84,40.154754400253296,,1676684172.5756643,28500,,,0.05000000074505806,97.0,200.0,0.00944540649652481,1.663444345467724e-05,0.0037320000119507313,-0.2235727310180664,361063.03125,soft
72,85,40.701966524124146,784.0,1676684173.1228764,28900,250.0,96.62000274658205,0.05000000074505806,,,0.010242118500173092,5.1489325414877385e-05,0.0037320000119507313,-0.5099077224731445,370584.03125,soft
73,86,40.94761252403259,,1676684173.3685224,29000,,,0.05000000074505806,97.0,200.0,0.006268749944865704,0.0001274154201382771,0.0037320000119507313,-0.7886571884155273,372999.53125,soft
74,87,41.67470574378967,,1676684174.0956156,29500,,,0.05000000074505806,97.0,200.0,0.0002661157923284918,2.2101088688941672e-05,0.0037320000119507313,-0.3078727722167969,385206.15625,soft
75,88,42.207632541656494,779.0,1676684174.6285424,29900,250.0,100.94000244140624,0.05000000074505806,,,0.00017462781397625804,3.583794750738889e-05,0.0037320000119507313,-0.4509944915771485,395158.65625,soft
76,89,42.432642221450806,,1676684174.853552,30000,,,0.05000000074505806,97.0,200.0,0.011081674136221409,3.7889199120400008e-06,0.0037320000119507313,-0.061931610107421875,397682.15625,soft
77,90,43.16481375694275,,1676684175.5857236,30500,,,0.05000000074505806,97.0,200.0,0.0003083896008320153,0.0,0.0037320000119507313,0.0,410376.28125,soft
78,91,43.69435787200928,775.0,1676684176.1152678,30900,250.0,103.29000091552734,0.05000000074505806,,,0.00012789989705197513,0.0,0.0037320000119507313,0.0,420653.03125,soft
79,92,43.90596628189087,,1676684176.3268762,31000,,,0.05000000074505806,97.0,200.0,3.1305313314078376e-05,0.0,0.0037320000119507313,0.0,423235.28125,soft
80,93,44.65139579772949,,1676684177.0723057,31500,,,0.05000000074505806,97.0,200.0,0.00918278843164444,0.0,0.0037320000119507313,0.0,436216.78125,soft
81,94,45.18385171890259,771.0,1676684177.6047616,31900,250.0,105.5250015258789,0.05000000074505806,,,0.0002274467406095937,0.0,0.0037320000119507313,0.0,446702.03125,soft
82,95,45.38456439971924,,1676684177.8054743,32000,,,0.05000000074505806,97.0,200.0,0.008408473804593086,0.0,0.0037320000119507313,0.0,449340.15625,soft
83,96,46.115620136260986,,1676684178.53653,32500,,,0.05000000074505806,97.0,200.0,0.013549622148275375,0.0,0.0037320000119507313,0.0,462583.90625,soft
84,97,46.67245578765869,768.0,1676684179.0933657,32900,250.0,107.7249984741211,0.05000000074505806,,,0.017756713554263115,0.0,0.0037320000119507313,0.0,473273.40625,soft
85,98,46.88964319229126,,1676684179.310553,33000,,,0.05000000074505806,97.0,200.0,0.0006472197128459811,0.0,0.0037320000119507313,0.0,475966.53125,soft
86,101,48.38065528869629,,1676684180.8015652,34000,,,0.05000000074505806,97.0,200.0,0.011335388757288456,0.0,0.0037320000119507313,0.0,503111.15625,soft
87,102,49.10398697853088,,1676684181.5248969,34500,,,0.05000000074505806,97.0,200.0,0.0001773113472154364,0.0,0.0037320000119507313,0.0,516806.28125,soft
88,104,49.85602498054504,,1676684182.2769349,35000,,,0.05000000074505806,97.0,200.0,0.0001962355599971488,0.0,0.0037320000119507313,0.0,530611.25,soft
89,105,50.59598684310913,,1676684183.0168967,35500,,,0.05000000074505806,97.0,200.0,0.0005167955532670021,0.0,0.0037320000119507313,0.0,544506.0,soft
90,106,51.13720202445984,759.0,1676684183.558112,35900,250.0,112.30999755859376,0.05000000074505806,,,0.017010660842061043,0.0,0.0037320000119507313,0.0,555672.5,soft
91,108,52.089420795440674,,1676684184.510331,36500,,,0.05000000074505806,97.0,200.0,0.007818534038960934,0.0,0.0037320000119507313,0.0,572559.25,soft
92,109,52.645962715148926,756.0,1676684185.0668726,36900,250.0,113.4000015258789,0.05000000074505806,,,0.0007261077989824116,0.0,0.0037320000119507313,0.0,583873.5,soft
93,110,52.84869694709778,,1676684185.2696068,37000,,,0.05000000074505806,97.0,200.0,0.0005615971749648452,0.0,0.0037320000119507313,0.0,586708.5,soft
94,111,53.58121490478515,,1676684186.0021248,37500,,,0.05000000074505806,97.0,200.0,0.0005482412525452673,0.0,0.0037320000119507313,0.0,600907.625,soft
95,113,54.32229948043823,,1676684186.7432094,38000,,,0.05000000074505806,97.0,200.0,0.00961245410144329,0.0,0.0037320000119507313,0.0,615163.625,soft
96,114,55.05023360252381,,1676684187.4711435,38500,,,0.05000000074505806,97.0,200.0,0.00035783069324679673,0.0,0.0037320000119507313,0.0,629494.75,soft
97,115,55.58532357215881,751.0,1676684188.0062337,38900,250.0,115.3249969482422,0.05000000074505806,,,0.0003589174011722207,0.0,0.0037320000119507313,0.0,640993.25,soft
98,116,55.80017018318176,,1676684188.22108,39000,,,0.05000000074505806,97.0,200.0,0.00012149318354204296,0.0,0.0037320000119507313,0.0,643876.375,soft
99,117,56.55811262130737,,1676684188.9790225,39500,,,0.05000000074505806,97.0,200.0,0.0003882790042553097,0.0,0.0037320000119507313,0.0,658304.5,soft
100,118,57.08831453323364,749.0,1676684189.5092244,39900,250.0,115.91500091552734,0.05000000074505806,,,0.00035515561467036605,0.0,0.0037320000119507313,0.0,669872.75,soft
101,119,57.293447732925415,,1676684189.7143576,40000,,,0.05000000074505806,97.0,200.0,0.00018827998428605497,0.0,0.0037320000119507313,0.0,672770.625,soft
102,120,58.01803779602051,,1676684190.4389477,40500,,,0.05000000074505806,97.0,200.0,0.00010381598258391024,0.0,0.0037320000119507313,0.0,687277.25,soft
103,121,58.562908411026,747.0,1676684190.9838183,40900,250.0,116.46499633789062,0.05000000074505806,,,0.0001152797049144283,0.0,0.0037320000119507313,0.0,698903.75,soft
104,122,58.77216577529907,,1676684191.1930757,41000,,,0.05000000074505806,97.0,200.0,0.00017635700351092964,0.0,0.0037320000119507313,0.0,701815.375,soft
105,123,59.50356340408325,,1676684191.9244733,41500,,,0.05000000074505806,97.0,200.0,0.00014770020789001137,0.0,0.0037320000119507313,0.0,716392.5,soft
106,124,60.04697918891907,745.0,1676684192.467889,41900,250.0,116.99500274658205,0.05000000074505806,,,0.009432044811546804,0.0,0.0037320000119507313,0.0,728079.5,soft
107,125,60.26996350288391,,1676684192.6908734,42000,,,0.05000000074505806,97.0,200.0,0.0004713661037385464,0.0,0.0037320000119507313,0.0,731004.375,soft
108,126,61.014331579208374,,1676684193.4352417,42500,,,0.05000000074505806,97.0,200.0,0.00991885643452406,0.0,0.0037320000119507313,0.0,745651.25,soft
109,127,61.55222058296203,743.0,1676684193.9731305,42900,250.0,117.55500030517578,0.05000000074505806,,,0.00018762488616630435,0.0,0.0037320000119507313,0.0,757396.75,soft
110,128,61.75676989555359,,1676684194.1776798,43000,,,0.05000000074505806,97.0,200.0,0.00019443237397354096,0.0,0.0037320000119507313,0.0,760335.625,soft
111,129,62.49017119407654,,1676684194.911081,43500,,,0.05000000074505806,97.0,200.0,0.018402813002467155,0.0,0.0037320000119507313,0.0,775040.125,soft
112,131,63.22470021247864,,1676684195.64561,44000,,,0.05000000074505806,97.0,200.0,0.011196406558156012,0.0,0.0037320000119507313,0.0,789770.375,soft
113,132,63.95434260368347,,1676684196.3752525,44500,,,0.05000000074505806,97.0,200.0,0.00014411751180887222,0.0,0.0037320000119507313,0.0,804539.75,soft
114,133,64.48995041847229,740.0,1676684196.9108603,44900,250.0,118.43000030517578,0.05000000074505806,,,0.00030544702894985676,0.0,0.0037320000119507313,0.0,816375.5,soft
115,134,64.69632577896118,,1676684197.1172357,45000,,,0.05000000074505806,97.0,200.0,0.01121822465211153,0.0,0.0037320000119507313,0.0,819336.25,soft
116,135,65.43548512458801,,1676684197.856395,45500,,,0.05000000074505806,97.0,200.0,0.0009062860044650732,0.0,0.0037320000119507313,0.0,834146.5,soft
117,136,65.96604990959167,738.0,1676684198.3869598,45900,250.0,118.54499816894533,0.05000000074505806,,,0.009686707518994808,0.0,0.0037320000119507313,0.0,845999.25,soft
118,138,66.9238429069519,,1676684199.3447528,46500,,,0.05000000074505806,97.0,200.0,0.0004012691497337073,0.0,0.0037320000119507313,0.0,863782.25,soft
119,139,67.45821571350098,737.0,1676684199.8791256,46900,250.0,118.59500122070312,0.05000000074505806,,,0.00017410436703357846,0.0,0.0037320000119507313,0.0,875640.0,soft
120,140,67.65923070907593,,1676684200.0801406,47000,,,0.05000000074505806,97.0,200.0,0.008927136659622192,0.0,0.0037320000119507313,0.0,878604.875,soft
121,141,68.39853429794312,,1676684200.8194442,47500,,,0.05000000074505806,97.0,200.0,0.0008518052636645734,0.0,0.0037320000119507313,0.0,893429.5,soft
122,143,69.134197473526,,1676684201.5551074,48000,,,0.05000000074505806,97.0,200.0,0.00012450684153009206,0.0,0.0037320000119507313,0.0,908253.375,soft
123,144,69.87432551383972,,1676684202.2952354,48500,,,0.05000000074505806,97.0,200.0,0.00035186074092052877,0.0,0.0037320000119507313,0.0,923075.125,soft
124,145,70.42629837989807,734.0,1676684202.8472085,48900,250.0,118.54000091552734,0.05000000074505806,,,0.000872016535140574,0.0,0.0037320000119507313,0.0,934929.875,soft
125,146,70.64511227607727,,1676684203.0660222,49000,,,0.05000000074505806,97.0,200.0,0.00020414084428921345,0.0,0.0037320000119507313,0.0,937893.375,soft
126,147,71.37267184257507,,1676684203.7935815,49500,,,0.05000000074505806,97.0,200.0,0.000739454641006887,0.0,0.0037320000119507313,0.0,952712.0,soft
127,149,72.11023950576782,,1676684204.5311494,50000,,,0.05000000074505806,97.0,200.0,4.5374257751973346e-05,0.0,0.0037320000119507313,0.0,967534.25,soft
128,150,72.84951186180115,,1676684205.2704215,50500,,,0.05000000074505806,97.0,200.0,0.00011931495100725442,0.0,0.0037320000119507313,0.0,982359.0,soft
129,151,73.38144445419312,732.0,1676684205.8023543,50900,250.0,118.59500122070312,0.05000000074505806,,,0.00012992139090783894,0.0,0.0037320000119507313,0.0,994218.0,soft
130,153,74.3108377456665,,1676684206.7317476,51500,,,0.05000000074505806,97.0,200.0,0.011536402627825735,0.0,0.0037320000119507313,0.0,1012006.125,soft
131,154,74.85388660430908,730.0,1676684207.2747965,51900,250.0,118.56999969482422,0.05000000074505806,,,0.00019969635468441993,0.0,0.0037320000119507313,0.0,1023864.375,soft
132,155,75.05470824241638,,1676684207.475618,52000,,,0.05000000074505806,97.0,200.0,0.008881446905434132,0.0,0.0037320000119507313,0.0,1026828.625,soft
133,156,75.79427099227905,,1676684208.2151809,52500,,,0.05000000074505806,97.0,200.0,0.009886424988508224,0.0,0.0037320000119507313,0.0,1041648.75,soft
134,158,76.54529404640198,,1676684208.966204,53000,,,0.05000000074505806,97.0,200.0,0.00013383101031649858,0.0,0.0037320000119507313,0.0,1056467.5,soft
135,159,77.27407717704773,,1676684209.694987,53500,,,0.05000000074505806,97.0,200.0,0.009537717327475548,0.0,0.0037320000119507313,0.0,1071285.625,soft
136,160,77.81167960166931,728.0,1676684210.2325895,53900,250.0,118.5749969482422,0.05000000074505806,,,0.00016617905930615962,0.0,0.0037320000119507313,0.0,1083140.625,soft
137,161,78.0270926952362,,1676684210.4480026,54000,,,0.05000000074505806,97.0,200.0,0.0002409134613117203,0.0,0.0037320000119507313,0.0,1086105.0,soft
138,163,79.2992160320282,727.0,1676684211.720126,54900,250.0,118.65499877929688,0.05000000074505806,,,0.00020794688316527751,0.0,0.0037320000119507313,0.0,1112788.25,soft
139,164,79.51662850379944,,1676684211.9375384,55000,,,0.05000000074505806,97.0,200.0,0.009649165906012058,0.0,0.0037320000119507313,0.0,1115754.625,soft
140,165,80.24607968330383,,1676684212.6669896,55500,,,0.05000000074505806,97.0,200.0,0.00046814081724733114,0.0,0.0037320000119507313,0.0,1130586.75,soft
141,167,81.00361704826355,,1676684213.424527,56000,,,0.05000000074505806,97.0,200.0,0.0001759419246809557,0.0,0.0037320000119507313,0.0,1145419.75,soft
142,168,81.73748660087585,,1676684214.1583965,56500,,,0.05000000074505806,97.0,200.0,0.009643297642469406,0.0,0.0037320000119507313,0.0,1160256.875,soft
143,169,82.27373886108398,725.0,1676684214.6946487,56900,250.0,118.73999786376952,0.05000000074505806,,,0.0002703297068364918,0.0,0.0037320000119507313,0.0,1172128.375,soft
144,170,82.48756647109985,,1676684214.9084764,57000,,,0.05000000074505806,97.0,200.0,0.00026513353805057704,0.0,0.0037320000119507313,0.0,1175096.875,soft
145,172,83.75611329078674,724.0,1676684216.1770232,57900,250.0,118.76499938964844,0.05000000074505806,,,0.0029105402063578367,0.0,0.0037320000119507313,0.0,1201816.0,soft
146,173,83.95899772644043,,1676684216.3799076,58000,,,0.05000000074505806,97.0,200.0,0.0006708455039188266,0.0,0.0037320000119507313,0.0,1204785.125,soft
147,174,84.69760727882385,,1676684217.1185172,58500,,,0.05000000074505806,97.0,200.0,0.020369339734315872,0.0,0.0037320000119507313,0.0,1219631.625,soft
148,176,85.43230485916138,,1676684217.8532147,59000,,,0.05000000074505806,97.0,200.0,0.0006720889359712601,0.0,0.0037320000119507313,0.0,1234479.125,soft
149,177,86.15767550468445,,1676684218.5785854,59500,,,0.05000000074505806,97.0,200.0,0.0019432846456766129,0.0,0.0037320000119507313,0.0,1249329.25,soft
150,179,86.89897966384888,,1676684219.3198895,60000,,,0.05000000074505806,97.0,200.0,0.0002016171783907339,0.0,0.0037320000119507313,0.0,1264180.375,soft
151,180,87.64524745941162,,1676684220.066157,60500,,,0.05000000074505806,97.0,200.0,0.00025786785408854485,0.0,0.0037320000119507313,0.0,1279031.0,soft
152,181,88.18051075935364,722.0,1676684220.6014206,60900,250.0,118.78500366210938,0.05000000074505806,,,0.009638636372983456,0.0,0.0037320000119507313,0.0,1290911.5,soft
153,182,88.38054871559143,,1676684220.8014586,61000,,,0.05000000074505806,97.0,200.0,7.072078733472154e-05,0.0,0.0037320000119507313,0.0,1293881.125,soft
154,183,89.1229989528656,,1676684221.5439088,61500,,,0.05000000074505806,97.0,200.0,0.00017562153516337276,0.0,0.0037320000119507313,0.0,1308727.625,soft
155,184,89.71425247192383,720.0,1676684222.1351624,61900,250.0,118.80500030517578,0.05000000074505806,,,0.0097312293946743,0.0,0.0037320000119507313,0.0,1320604.625,soft
156,185,89.92003178596497,,1676684222.3409417,62000,,,0.05000000074505806,97.0,200.0,7.35132343834266e-05,0.0,0.0037320000119507313,0.0,1323574.75,soft
157,187,91.20031595230104,720.0,1676684223.6212258,62900,250.0,118.77999877929688,0.05000000074505806,,,0.00015646335668861866,0.0,0.0037320000119507313,0.0,1350307.875,soft
158,188,91.40031147003174,,1676684223.8212214,63000,,,0.05000000074505806,97.0,200.0,0.00012944087211508304,0.0,0.0037320000119507313,0.0,1353277.375,soft
159,190,92.68104553222656,719.0,1676684225.1019554,63900,250.0,118.83499908447266,0.05000000074505806,,,0.00011521270789671688,0.0,0.0037320000119507313,0.0,1380004.375,soft
160,191,92.89197182655334,,1676684225.3128817,64000,,,0.05000000074505806,97.0,200.0,0.00025576193002052605,0.0,0.0037320000119507313,0.0,1382975.25,soft
