,_step,_runtime,_timestamp,global_step,eval/mean_reward,eval/mean_ep_length,rollout/exploration_rate,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/loss,train/clip_loss,train/learning_rate,train/bound_violations,rollout/tot_ep_rew_mean,clip_method
0,0,3.781679153442383,1676682626.0847232,500,0.0,200.0,0.9803624749183656,,,,,,,,,soft_hard
1,1,4.67709493637085,1676682626.980139,900,,,0.9645816087722778,902.0,225.0,23.5,,,,,,soft_hard
2,2,4.750023365020752,1676682627.0530674,1000,0.0,200.0,0.9606856107711792,,,,,,,,,soft_hard
3,3,4.851896286010742,1676682627.1549404,1500,0.0,200.0,0.941008687019348,,,,,,,,,soft_hard
4,4,4.884378433227539,1676682627.1874225,1900,,,0.9252278208732604,1576.0,237.5,25.8125,,,,,,soft_hard
5,5,4.958143472671509,1676682627.2611876,2000,0.0,200.0,0.921331822872162,,,,,,,,,soft_hard
6,6,5.065742254257202,1676682627.3687863,2500,0.0,200.0,0.9016549587249756,,,,,,,,,soft_hard
7,7,5.097685098648071,1676682627.4007292,2900,,,0.8858740925788879,2044.0,241.6666717529297,24.70833396911621,,,,,,soft_hard
8,8,5.1696343421936035,1676682627.4726784,3000,0.0,200.0,0.8819780349731445,,,,,,,,,soft_hard
9,9,5.270473480224609,1676682627.5735176,3500,0.0,200.0,0.8623011708259583,,,,,,,,,soft_hard
10,11,5.377748966217041,1676682627.680793,4000,0.0,200.0,0.8426242470741272,,,,,,,,,soft_hard
11,13,5.520720481872559,1676682627.8237646,4900,,,0.8071665167808533,2661.0,245.0,22.024999618530273,,,,,,soft_hard
12,15,6.200140476226807,1676682628.5031846,5500,0.0,200.0,0.7835935950279236,,,,0.07285072654485703,0.0014895739732310176,0.0031840000301599503,-3.6183419227600098,2954.95556640625,soft_hard
13,16,6.635475397109985,1676682628.9385197,5900,,,0.7678127884864807,1996.0,245.8333282470703,27.60416603088379,0.05383627489209175,0.0009367588791064918,0.0031840000301599503,-2.320847988128662,5603.62158203125,soft_hard
14,17,6.809734344482422,1676682629.1127784,6000,97.0,200.0,0.7639167308807373,,,,0.034826140850782394,0.0003072427643928677,0.0031840000301599503,-1.3811588287353516,6293.7255859375,soft_hard
15,18,8.328344821929932,1676682630.631389,6500,97.0,200.0,0.744239866733551,,,,0.033199336379766464,8.282653652713634e-06,0.0031840000301599503,-0.04864025115966797,9875.857421875,soft_hard
16,19,8.768043518066406,1676682631.0710876,6900,,,0.7284590005874634,1356.0,246.42857360839844,32.78571319580078,0.012033910490572453,8.885016723070294e-05,0.0031840000301599503,-0.22030258178710935,12961.1845703125,soft_hard
17,20,8.947132587432861,1676682631.250177,7000,97.0,200.0,0.72456294298172,,,,0.006690667942166328,1.3238648534752429e-05,0.0031840000301599503,-0.11692619323730467,13780.8271484375,soft_hard
18,21,9.558781147003174,1676682631.8618252,7500,97.0,200.0,0.7048860788345337,,,,0.006921857129782438,8.116024400806054e-05,0.0031840000301599503,-0.4461555480957031,18011.10546875,soft_hard
19,22,10.006186246871948,1676682632.3092303,7900,,,0.689105212688446,1248.0,246.875,37.59375,0.0009482383611612022,6.931531970622018e-05,0.0031840000301599503,-0.408879280090332,21581.9921875,soft_hard
20,23,10.186137437820436,1676682632.4891815,8000,97.0,200.0,0.6852092146873474,,,,0.0035385875962674618,5.271202826406807e-05,0.0031840000301599503,-0.2639007568359375,22521.8359375,soft_hard
21,25,11.271910905838013,1676682633.574955,8900,,,0.6497514247894287,1172.0,247.22222900390625,41.93055725097656,0.014511247165501118,0.00010515288886381312,0.0031840000301599503,-0.4736175537109375,31475.09765625,soft_hard
